||2012|337552.0|1127235.0|11930.0|3800.0|460981.0|27950.0|7290.0||9327.0||||26606.0||29226.0|3086.0|206750.0||3525.0||24.0|802.0||2284.0|12.0||||||358.0|19359.0|1585.0||4354.0|205.0||16285.0||||45297.0||1051.0|||||117973.0||||120.0|64177.0|15754.0||7556.0||3474.0|598.0|1197.0|20670.0|3480.0||||||||||||13179.0||||||4354.0||||||
||2013|358695.0|1093746.0|12182.0|3550.0|461851.0|32987.0|8045.0||9100.0||||26822.0||25680.0|3010.0|197538.0||2793.0||50.0|595.0||1200.0|||||||230.0|14138.0|1525.0||9333.0|60.0||9510.0||||42721.0||1520.0|||||124718.0||||110.0|87744.0|19829.0||7642.0||4167.0|500.0|1110.0|26119.0|3029.0||||||||||||15333.0||||||9333.0||||||
||2014|350743.0|1054323.0|10854.0|3366.0|428552.0|22221.0|9475.0||9200.0||||23068.0||26386.0|2819.0|192325.0||1972.0||50.0|510.0||1150.0|||||||230.0|10279.0|985.0||8616.0|604.0||8719.0||||41522.0||1404.0||||||81298.0|32089.0|15084.0|100.0|98965.0|20150.0||7840.0||4160.0|500.0|1046.0|25389.0|2956.0|||||||||||||||13424.0|||8616.0||||||
||2015|317870.0|1074889.0|9190.0|3090.0|430363.0|23120.0|12542.0||9200.0||||26392.0||26166.0|2650.0|231706.0||1968.0||41.0|513.0||1150.0||||||122.0|240.0|9014.0|1000.0||22304.0|1518.0||8243.0||||37506.0||836.0||||||75330.0|43134.0|15571.0|70.0|63571.0|10199.0||4636.0||4198.0|500.0|1040.0|24523.0|2499.0|||||||||||||||13691.0|||22304.0|355.0|||||
||2016|312635.0|997025.0|7865.0|2557.0|427243.0|28872.0|15989.0||3400.0||||23360.0||21738.0|2675.0|175768.0|32.0|1609.0|40.0|50.0|725.0||1140.0||||||122.0|614.0|9597.0|1577.0||7906.0|1664.0||10949.0||||42476.0||647.0||||||91892.0|48465.0|25370.0|20.0|61381.0|11180.0||6586.0|8.0|3717.0|878.0|755.0|25136.0|2220.0|158.0||10.0||||400.0|174.0|124.0||||||10855.0|||7906.0|640.0||10.0|||
||2017|300779.0|1054210.0|7808.0|2560.0|368160.0|27462.0|19209.0||3100.0||||24254.0||21693.0|2843.0|117105.0|32.0|1487.0|18.0|50.0|639.0||1000.0||||||80.0|590.0|9331.0|1431.0||5012.0|1563.0||11232.0||||48818.0||774.0||||||97689.0|58740.0|15082.0|10.0|66963.0|11072.0||16270.0|9.0|5113.0|760.0|755.0|26117.0|1947.0|137.0||8.0||||1250.0|196.0|143.0||||||9535.0|||5012.0|645.0||8.0|||
||2018|362529.0|1019350.0|9058.0|2500.0|381034.0|29762.0|9294.0||2600.0||||21257.0||20451.0|3050.0|117119.0|25.0|1296.0|17.0|50.0|589.0||1000.0||||||47.0|510.0|9195.0|1300.0||14192.0|1640.0||10124.0||||50137.0||747.0||||||102230.0|52975.0|6350.0|10.0|66133.0|11711.0||69928.0||5710.0|775.0|747.0|24718.0|2162.0|139.0|75.0|5.0|||450.0|2000.0|588.0|145.0|||||14.0|9400.0|||14192.0|491.0||88.0|||
||2019|354410.0|972737.0|9012.0|2500.0|392919.0|32704.0|8998.0||2400.0||||20482.0||21270.0|3020.0|85634.0|30.0|1110.0|15.0|70.0|471.0||880.0||||||150.0|495.0|8598.0|1951.0|75.0|14196.0|1335.0||9752.0||||51373.0||854.0||||||100143.0|47682.0|5800.0|10.0|66930.0|12790.0||91702.0|5000.0|4958.0|775.0|728.0|41090.0|2418.0|292.0|24.0||||152.0|2000.0|860.0|480.0|||||10.0|9230.0|||14196.0|541.0||110.0|||
||2020|387692.0|1001311.0|7882.0|3717.0|398384.0|29763.0|10872.0||1100.0||||23653.0||18435.0|2805.0|46814.0|30.0|1479.0|13.0|70.0|432.0||80.0||||||43.0|515.0|9545.0|1408.0||9028.0|1103.0||10477.0||||57489.0||824.0||||||98707.0|43492.0|1850.0|10.0|67656.0|16600.0||122362.0||6112.0|635.0|1085.0|45113.0|2313.0|154.0||||||2300.0|866.0|450.0|||||270.0|8930.0|||9028.0|602.0||670.0|||
||2021|359218.0|969200.0|10308.0|2000.0|408804.0|31356.0|23745.0||730.0||100.0||33993.0||18199.0|2310.0|37580.0|40.0|1300.0|20.0|70.0|403.0||100.0|2.0|150.0||||25.0|626.0|15780.0|1438.0||9346.0|1033.0||10397.0||12.0||61020.0||473.0||||||91730.0|46797.0|1755.0|6.0|77902.0|19740.0||159075.0|276.0|11520.0|389.0|1075.0|54962.0|2363.0|193.0||||270.0||9550.0|2270.0|647.0|||||900.0|8175.0|||9346.0|620.0||930.0|200.0||
|Malatya-44|2004|961190.0|290820.0|3200.0|9080.0|337440.0||120.0||||||||40700.0||53940.0|4490.0|280.0|||||||||||||6290.0|||||30.0|2130.0||||30890.0|||||||20990.0|||||12280.0|2880.0||||||50.0|9050.0|160.0||||||||||||1030.0||||||||||||
||2005|755970.0|552260.0|1970.0|9600.0|329480.0||450.0||||||||38500.0||42760.0|3550.0|220.0|||||||20.0|||||10.0|1180.0|50.0||||30.0|1200.0||||29780.0|||||||21580.0|||||13510.0|2020.0||||||430.0|10620.0|10.0||||||||||||1060.0||||||||||||
||2006|533058.0|580119.0|1178.0|10294.0|335668.0|155.0|453.0||||||||29029.0||40685.0|3405.0|435.0|||||||||||0.0|8.0|143.0|||||34.0|988.0||||27221.0|||||||36413.0|||||17800.0|1243.0||||||15.0|11830.0|11.0||||||||||||475.0||||||||||||
||2007|464247.0|553176.0|1148.0|10600.0|334339.0|135.0|612.0||||||||19587.0||36805.0|3180.0|487.0|||||||||||30.0||114.0||||15.0||790.0||||18305.0|||||||71332.0|||||17180.0|3081.0||||||198.0|7247.0|||||||||||||414.0||||||||||||
||2008|276001.0|395679.0|1246.0|2031.0|164524.0|140.0|590.0||||||||10910.0||29000.0|2975.0|274.0|||||||||||8.0||75.0||||170.0||732.0||||13224.0|||||||36227.0|||||16725.0|2898.0||||||96.0|5589.0|||||||||||||250.0||||||||||||
||2009|335280.0|577785.0|1182.0|8523.0|316125.0|186.0|676.0||||||||7909.0||34938.0|2762.0|236.0|||||||||||68.0|||425.0|||256.0||685.0||||10530.0|||||||30078.0|||||15394.0|2587.0||||||64.0|5180.0|||||||||||||215.0||||||||||||
||2010|299210.0|551932.0|1255.0|8000.0|345270.0|208.0|665.0||||||||7270.0||36265.0|3399.0|252.0||||||||||||||1290.0|||||708.0||||14184.0|||||||26135.0|||||17408.0|5117.0||||||150.0|4307.0|||||||||||||230.0||||||||||||
||2011|200084.0|534130.0|1277.0||329507.0|130.0|645.0||||||||6075.0||33019.0|4134.0|381.0||||||||||||||1339.0|||||460.0||||8455.0|||||||24208.0|||||21072.0|6836.0||||||2617.0|8624.0|||||||||||||210.0||||||||||||
||2012|169636.0|540172.0|1564.0||321460.0|145.0|365.0||||||||5625.0||35556.0|4109.0|382.0||||||||||||||1300.0|||||531.0||||3325.0||4168.0|||||24959.0|||||25947.0|7740.0|||||32885.0|2367.0|8796.0|||||||||||||||||||||||||
||2013|126370.0|531623.0|1058.0||322295.0||||||||||4535.0||33374.0|4862.0|386.0||||||||||||||4600.0|||||409.0||||3269.0||3617.0|||||19806.0|||||24551.0|9956.0|||||19792.0|2560.0|9843.0|||||||||||||||||||||||||
||2014|93511.0|433198.0|1071.0||239055.0||||||||||3510.0||27092.0|2386.0|181.0||||||||||||||16520.0|||||411.0||||2965.0||13099.0||||||19794.0|1120.0|||29031.0|9930.0|||||20177.0|2360.0|9653.0|||||||||||||||||||||||||
||2015|109132.0|465541.0|974.0||393955.0|22.0|654.0||||||145.0||5611.0||31630.0|2080.0|162.0||||||||||||||2588.0|||300.0||1802.0||||1676.0||12064.0||||||18009.0|523.0|||29740.0|9888.0|||||18408.0|2230.0|9532.0|||||||||||||||||||||||||
||2016|104232.0|462833.0|1035.0||370141.0|26.0|1214.0||||||27.0||5262.0||28436.0|2570.0|196.0||||||||||||||4937.0|||17949.0||2673.0||||7308.0||10282.0||||||18895.0|1225.0|||33926.0|10267.0|||||13672.0|1970.0|9964.0|||||||||301.0||||||||||||||||
||2017|102663.0|457570.0|1136.0||327979.0|68.0|3383.0||||||24.0||1813.0||29952.0|2436.0|162.0||||||||||||||5190.0|||5548.0||2449.0||||8614.0||13790.0||||||18985.0|2553.0|||38915.0|10225.0|||||13954.0|1620.0|10375.0|||||||||283.0||||||||||||||||
||2018|103920.0|425745.0|1040.0||361925.0|68.0|3821.0||||||16.0||4806.0||38778.0|2625.0|159.0||||||||||||||5423.0|||2742.0||1391.0||||22392.0||13484.0||||||18042.0|2215.0|||45175.0|8242.0|||||12776.0|1610.0|12415.0|||||||||269.0||||||||||||||||
||2019|109070.0|411708.0|959.0||383642.0|79.0|3727.0||||||||4809.0||35882.0|2534.0|149.0||||||||||||||8431.0|4.0||969.0||1346.0||||31147.0||145.0||||||21878.0|2060.0|||53475.0|7787.0|||||12918.0|1510.0|13312.0|||||||||201.0||||||||||||||||
||2020|105719.0|452538.0|1740.0||351879.0|48.0|3437.0||||||||4905.0||33228.0|2143.0|65.0||||||||||||||7569.0|||105.0||1310.0||||25776.0||9306.0||||||19516.0|2080.0|||60024.0|7166.0||14161.0||275.0|12290.0||15799.0||||||3175.0|||334.0|860.0||||||||||||109.0|||
||2021|96816.0|425839.0|781.0||385907.0|151.0|3150.0||||||||4339.0||30568.0|1921.0|60.0||||||||||||||8350.0|||78.0||1834.0||||21443.0||8500.0||||||17975.0|3847.0|||61799.0|4377.0||14976.0|15.0|391.0|8750.0||13358.0||0.0|||37.0|3271.0||13.0|732.0|797.0||||||||||||233.0|||
|Manisa-45|2004|64570.0|1239120.0|136730.0||374110.0|5260.0|3310.0||||||1780.0||6700.0|11790.0|111700.0||7130.0|360.0|7390.0|910.0|||||100.0|285750.0||50.0|18960.0|1350.0|480.0||28780.0|||7940.0|1380.0|||2410.0||597510.0|285750.0|285750.0|||46130.0||||100.0|8750.0|270.0||||||2490.0|26920.0|||||||||||||3210.0||||||28780.0||||||
||2005|209120.0|1089780.0|222710.0||377340.0|4820.0|3200.0||||||11510.0||6100.0|10750.0|115500.0||10850.0|300.0|7130.0|190.0|||||100.0|251900.0||20.0|19310.0|890.0|3580.0||33950.0|||7300.0|1800.0|||1650.0||558010.0|251900.0|251900.0|||49520.0||||100.0|10500.0|510.0||||||3800.0|48780.0|||||||||||||860.0||||||33950.0||||||
||2006|171255.0|1011939.0|224505.0||365396.0|4570.0|3500.0||||||7820.0||5450.0|8900.0|113320.0|37220.0|14850.0|255.0|7400.0|5710.0||20.0|||100.0|229383.0|||27115.0|1034.0|4346.0||32459.0|||12000.0|1800.0|||1503.0||444070.0|229383.0|229383.0|||92400.0||||1150.0|11050.0|650.0||||||4090.0|61150.0|||||||||||||2850.0||||||32459.0||||||
||2007|143553.0|910377.0|257468.0||352150.0|6905.0|4100.0||||||6970.0||5630.0|9550.0|104040.0|43130.0|19850.0|260.0|8540.0|7885.0||15.0|||100.0|136100.0||1280.0|32820.0|962.0|4470.0||29082.0|||9170.0|700.0|||885.0||442218.0|136100.0|136100.0|||163250.0||||3620.0|16100.0|835.0||||||4490.0|83660.0|35.0|||10.0|||||||||9478.0||||||29082.0||||||
||2008|132154.0|931028.0|330568.0||308486.0|8465.0|4100.0||||||6920.0||6030.0|9550.0|93823.0|43120.0|21370.0|360.0|9457.0|10180.0||15.0|||100.0|26319.0||1195.0|34400.0|991.0|4562.0||19213.0|||5620.0|700.0|||870.0||456132.0|26319.0|26319.0|||167477.0||||3730.0|17212.0|800.0||||||4360.0|82865.0|35.0|||10.0|||||||||5150.0||||||19213.0||||||
||2009|154488.0|948435.0|310237.0||313372.0|8373.0|4200.0||170.0||||5970.0||5405.0|10150.0|103293.0|18000.0|18650.0|360.0|8807.0|8250.0||20.0|||100.0|17498.0|||36820.0|1027.0|5075.0||42871.0|||4605.0|700.0|||1486.0||443743.0|17498.0|17498.0|||135625.0||||1610.0|18432.0|560.0||||||4265.0|77450.0|35.0|||8.0|||||||||2800.0||||||42871.0||||||
||2010|175009.0|919621.0|275982.0||342672.0|8734.0|4100.0||170.0||||5670.0||5255.0|10250.0|103393.0|19258.0|18450.0|359.0|8187.0|8050.0||20.0|||100.0|31600.0|||39920.0|1340.0|5026.0||29259.0|||5585.0|700.0|||150.0||281224.0|31600.0|31600.0|||131075.0||||1670.0|18952.0|545.0||||||4915.0|80050.0|35.0|||7.0|||||||||2250.0||||||29259.0||||||
||2011|175039.0|964194.0|266310.0||340593.0|9484.0|4280.0||||||5320.0||5075.0|8530.0|89373.0|24883.0|18500.0|359.0|8057.0|9400.0||10.0|||100.0|57724.0|||47302.0|1046.0|3654.0||31063.0|||5485.0|700.0|||14.0||250123.0|57724.0|57724.0|||139939.0||||1460.0|18140.0|640.0||||||4515.0|81400.0|32.0|||6.0|||||||||2250.0||||||31063.0||||||
||2012|169175.0|870557.0|261273.0||334895.0|18830.0|3050.0||||||5650.0||4900.0|10428.0|102850.0|25500.0|18250.0|429.0|8989.0|10913.0||12.0||0.0|120.0|34097.0||0.0|56407.0|472.0|150.0||10657.0|||6359.0|837.0|||20.0||362720.0|34097.0|34097.0|||218927.0||||1866.0|23047.0|780.0||837.0|239.0|1530.0|3551.0|5261.0|86130.0|36.0|2345.0||8.0|||||||||1734.0||||||10657.0|||||0.0|
||2013|154703.0|895773.0|298259.0||328030.0|20906.0|2772.0||||||5408.0||4832.0|7240.0|102359.0|33318.0|14337.0|597.0|7664.0|10236.0|||||100.0|31548.0|||49470.0|635.0|120.0||12857.0|||5593.0|300.0|||20.0||421223.0|31548.0|31548.0|||182398.0||||1776.0|20101.0|939.0||50.0|245.0|2145.0|3100.0|4080.0|104195.0|35.0|2269.0||9.0|||||||||3761.0||||||12857.0||||||
||2014|161421.0|916879.0|335754.0||332374.0|19069.0|3005.0||||||5365.0||4735.0|4830.0|91298.0|23550.0|13715.0|696.0|7236.0|9940.0|||||100.0|41955.0|||52835.0|804.0|4673.0||14019.0|15.0||5013.0|300.0|||20.0||285267.0|41955.0|41955.0||||102834.0|200.0|79914.0|1623.0|22478.0|1004.0|||245.0|1868.0|2920.0|3580.0|101342.0|38.0|2157.0||10.0||||||||||50.0||650.0|||14019.0|||||0.0|
||2015|149761.0|893140.0|306550.0||316939.0|14641.0|3196.0||||||9398.0||4420.0|3440.0|84498.0|24700.0|13515.0|694.0|5964.0|9910.0|||||100.0|34825.0|||61230.0|799.0|4168.0||38499.0|||5116.0|300.0|||15.0||244945.0|34825.0|34825.0||||96834.0|200.0|78784.0|1603.0|20231.0|961.0||1500.0|245.0|2098.0|2640.0|3580.0|104112.0|40.0|2145.0||12.0||||||||||50.0||550.0|||38499.0|||||0.0|
||2016|140158.0|877081.0|326360.0||320557.0|12072.0|3297.0||||||7921.0||4150.0|2950.0|71179.0|24350.0|12353.0|654.0|7892.0|9560.0|||||100.0|28217.0|||59205.0|820.0|4215.0||21343.0|||4837.0|300.0|||25.0||242554.0|28217.0|28217.0||||98134.0|200.0|78980.0|1535.0|25971.0|941.0||3240.0|245.0|1885.0|2620.0|3380.0|107437.0|45.0|2145.0||13.0||||||||||50.0||540.0|||21343.0|||||0.0|
||2017|114826.0|911161.0|304513.0||287175.0|17972.0|4006.0||||||13422.0||3330.0|2930.0|40699.0|20600.0|12353.0|504.0|7817.0|8163.0||||||58525.0|||80150.0|340.0|3867.0||7040.0|||5218.0|300.0|||24.0||260781.0|58525.0|58525.0||||97670.0|200.0|81227.0|1495.0|31581.0|899.0||6175.0|245.0|3010.0|2400.0|3230.0|124007.0|47.0|2144.0||12.0|||||1000.0|||||50.0||550.0|||7040.0|185.0|||||
||2018|96358.0|868366.0|241965.0||332794.0|22691.0|3805.0||||||10865.0||2760.0|2360.0|33853.0|14420.0|9867.0|504.0|7694.0|7416.0||||||102634.0|||64522.0|353.0|3673.0||19678.0|||3588.0|300.0|||630.0||227556.0|102634.0|102634.0||||92485.0|200.0|79140.0|1455.0|38240.0|726.0||8200.0|245.0|5670.0|2380.0|2920.0|142736.0|45.0|2092.0||13.0|||10000.0||850.0|||||50.0||570.0|||19678.0|185.0|||||
||2019|88944.0|863544.0|233979.0||330835.0|24276.0|4567.0||||||12492.0||2432.0|1740.0|26070.0|14400.0|8050.0|404.0|7240.0|7016.0||||||90360.0|||63946.0|665.0|6280.0||15256.0|||3883.0|300.0|||20.0||222019.0|90360.0|90360.0||||93330.0|200.0|83718.0|1285.0|39490.0|484.0||10885.0|245.0|6230.0|1860.0|2790.0|139678.0|35.0|2027.0||12.0|||9800.0||850.0|2020.0||||50.0||530.0|||15256.0|185.0|||||
||2020|109310.0|946472.0|192420.0||329934.0|44246.0|17120.0||||||11800.0||2275.0|1790.0|22259.0|12700.0|7532.0|405.0|7320.0|2450.0|||||15.0|91530.0|||54340.0|711.0|5883.0||10006.0|||3203.0|50.0|||||198849.0|91530.0|91530.0||||72570.0|200.0|56124.0|1335.0|42150.0|417.0||12934.0|245.0|12100.0|2340.0|1775.0|145380.0|32.0|2029.0||11.0|||9540.0|400.0|6143.0|4306.0||||50.0||490.0|||10006.0|181.0||180.0|||
||2021|94900.0|857377.0|212079.0||358759.0|49652.0|22680.0||||||10600.0||2340.0|1620.0|20865.0|9000.0|6532.0|204.0|6970.0|2380.0|||||17.0|123977.0|||58703.0|700.0|8920.0||7736.0|||1958.0|50.0|||||155822.0|123977.0|123977.0||||69848.0|200.0|50397.0|1080.0|41945.0|414.0||14954.0|203.0|14390.0|1300.0|1706.0|153210.0|30.0|2059.0|240.0|12.0|8.0|603.0|11760.0|2382.0|5015.0|6319.0||||50.0||470.0|||7736.0|185.0||650.0|||
|Mardin-47|2004|1044960.0|344240.0|130680.0||684060.0||||||||||3940.0|800.0|60580.0|653520.0||||||||||160000.0|||1050.0||||||860.0|1000.0||||||1070.0|160000.0|160000.0|||2610.0||||750.0||1250.0|||||||||||||||||||0.0|||||||||||||
||2005|1111180.0|252630.0|168980.0||736770.0||||||||||3950.0|800.0|60900.0|706250.0||||||||||107850.0|||1070.0||||||890.0|950.0||||||1040.0|107850.0|107850.0|||3410.0||||230.0|1210.0||||||||||||||||||||||||||0.0|||||||
||2006|957488.0|212200.0|155904.0||704693.0||||||||||3750.0|800.0|59400.0|688000.0||||26482.0||||||211574.0|||1150.0||||||684.0|||||||1032.0|211574.0|211574.0|||803.0||||1230.0|1479.0||||||||||||||||||||||||||0.0|||||||
||2007|1109817.0|196320.0|258341.0||620050.0||||||||||3700.0|800.0|55400.0|591400.0||||41634.0||2100.0||||118500.0|||1150.0||||||683.0|100.0||||||1024.0|118500.0|118500.0|||5065.0||||57662.0|860.0|||||||||||||||||||||1500.0||||||||||||
||2008|628451.0|22971.0|337267.0||105147.0||||||||||3650.0|800.0|10869.0|163000.0||||3000.0||2500.0||||223730.0|||500.0|||||0.0|1625.0|95.0||||||974.0|223730.0|223730.0|||1050.0||||4000.0|905.0||||||||322.0|||||||||||||1000.0||||||||||||
||2009|889429.0|167710.0|268124.0||330506.0||||||||||550.0|400.0|29362.0|329027.0||||34850.0||1650.0||||231562.0||||||||10.0|1500.0|120.0|||||||231562.0|231562.0|||1074.0||||29600.0|945.0||||||||200.0|||||||||||||1200.0||||||||||||
||2010|1030036.0|630599.0|364831.0||308507.0||||||||||450.0|400.0|43389.0|381576.0||||46088.0||300.0||||183597.0|||||||||1165.0||||||||183597.0|183597.0|||1000.0||||18200.0||||||||||||||||||||||800.0||||||||||||
||2011|1074376.0|661508.0|501958.0||286713.0||||||||||450.0||62647.0|317097.0||||16808.0||350.0||||240722.0|||||||||960.0||||||||240722.0|240722.0|||1500.0||||7200.0||||||||||||||||||||||1000.0||||||||||||
||2012|920568.0|763399.0|569487.0|0.0|284750.0||||||||||||56600.0|337269.0||||18152.0||120.0||3750.0||243388.0|||||||||1200.0|||||||1250.0|243388.0|243388.0|||36.0||||3229.0|||||||555.0||1015.0|||||||||||||299.0||||||||||||
||2013|943715.0|872599.0|545323.0||303481.0||||||||||||66951.0|382727.0||||17408.0||100.0||16321.0||114112.0|||||||||1200.0|||||||1250.0|114112.0|114112.0|||||||3460.0|||||||825.0||1015.0|||||||||||||301.0||||||||||||
||2014|1010055.0|940526.0|578011.0||313410.0||||||||||||65167.0|333639.0||||18486.0||500.0||10306.0||104614.0||||||||||||||||1000.0|104614.0|104614.0|||||||3350.0|||||||885.0||2000.0|||||||||||||||||||||||||
||2015|1009360.0|965447.0|688271.0|1137.0|274974.0||||||||||||63945.0|295188.0||||14143.0||500.0||2306.0||86554.0||||||||||||||||909.0|86554.0|86554.0|||||||3000.0|||||||2035.0||2000.0|||||||||||||||||||||||||
||2016|954648.0|907895.0|538147.0|1198.0|246425.0||||||||||||56790.0|308290.0||||14515.0||||2495.0||88450.0||||||||||||||||485.0|88450.0|88450.0|||||||2915.0|||||||1100.0||2000.0|||||||||||||||||||||||||
||2017|905404.0|1026595.0|514132.0|1180.0|210765.0||||||||||||59190.0|304490.0||||12565.0||||2000.0||83866.0|||||||||1500.0|||||3080.0||900.0|83866.0|83866.0|||||||2000.0|||||||1300.0||1531.0|||||||||||||||||||||||||
||2018|820433.0|1010962.0|456370.0|1181.0|252730.0||||||||||||75187.0|302176.0||||14550.0||||||107819.0|||||||||1620.0|5500.0||||||900.0|107819.0|107819.0|||||||1900.0|||||||1250.0||1592.0|||||||||||||||||||||||||
||2019|687406.0|1044688.0|444423.0|1230.0|282373.0||||||||||||75596.0|277020.0||||12350.0||||||130169.0|||||||||1620.0|4500.0|||||||130169.0|130169.0|||||||1800.0|5000.0||||||1000.0||1750.0|||||||||||||||||||||||||
||2020|763719.0|955378.0|368266.0|1583.0|472090.0||||80.0||||||||69800.0|175855.0||||6090.0||||935.0||74419.0|||||||||1620.0|4000.0||||||401.0|74419.0|74419.0||||||2000.0|2000.0|11000.0||||||1000.0||3250.0|||||||||||||||||||||||||
||2021|931293.0|898152.0|536346.0||428184.0||||90.0||||||||51660.0|175997.0||||6160.0||||6880.0||59541.0|||||||||1620.0|2070.0||||||400.0|59541.0|59541.0||||||1000.0|1500.0|6000.0||||||612.0||1750.0||||||||||||||||||||||280.0|||
|Mersin-33|2004|87740.0|1357160.0|353200.0||265700.0|4750.0|550.0||610.0||||||1710.0||248080.0|190.0|1370.0|||460.0||||17400.0|38210.0|21630.0|||31790.0|370.0|||||9590.0|2170.0|||||||21630.0|21630.0|||9740.0|||||1300.0|1660.0||||||30.0|7510.0|||||||||||||||||||||||||
||2005|78600.0|1310310.0|369460.0||252840.0|6740.0|550.0||||||650.0||1800.0||238900.0|190.0|720.0||50.0|50.0||||7000.0|11650.0|22000.0|||25810.0|7850.0|||||13640.0|2400.0|||||||22000.0|22000.0|||19950.0|||||1010.0|1160.0||||||40.0|6090.0|||||||||||||100.0||||||||||||
||2006|62860.0|1277313.0|249401.0||258168.0|1900.0|500.0||||||50.0||2300.0||235350.0|200.0|670.0|50.0|30.0|||||19700.0|8550.0|43597.0||3000.0|26220.0|12063.0|||||8359.0|2630.0|||||||43597.0|43597.0|||229024.0|||||1040.0|1842.0||||||40.0|14342.0|||||||||||||200.0||||||||||||
||2007|46826.0|1125216.0|254017.0||236300.0|4650.0|600.0||||||250.0||1900.0||219210.0|210.0|710.0||30.0|1034.0||||21170.0|9000.0|44200.0|||27650.0|11805.0|||||6786.0|2580.0|||||||44200.0|44200.0|||190869.0||||650.0|915.0|1922.0||||||140.0|14503.0|55.0||||||||||||200.0||||||||||||
||2008|45967.0|1084930.0|242687.0||200563.0|4550.0|600.0||||||150.0||1900.0|10.0|192410.0|210.0|710.0||30.0|||||21600.0|9120.0|42298.0|||28020.0|10389.0|||||7345.0|2755.0|||||||42298.0|42298.0|||147685.0||||650.0|470.0|2012.0||||||140.0|12750.0|55.0||||||||||||150.0||||||||||||
||2009|47909.0|1049785.0|232048.0||199344.0|4650.0|120.0||||||100.0||1425.0|4040.0|189530.0|210.0|710.0|100.0|30.0|||||32200.0|8730.0|47669.0|||41370.0|16345.0|||||6243.0|2765.0|||||||47669.0|47669.0|||111482.0||||650.0|570.0|2461.0||||||140.0|12850.0|55.0||||||||||||212.0||||||||||||
||2010|71891.0|1024893.0|175752.0||258014.0|4791.0|||||||100.0||1770.0|40.0|186460.0|10.0|684.0||30.0|||||35250.0|11700.0|37812.0|||45990.0|21917.0|||||4851.0|2985.0|||||||37812.0|37812.0|||101946.0||||650.0|645.0|2497.0||||||140.0|13450.0|45.0||||||||||||150.0||||||||||||
||2011|73635.0|1204470.0|193221.0||271771.0|4761.0|||||||100.0||1725.0|40.0|326657.0|10.0|523.0||30.0|||||46100.0|11300.0|50481.0|||10940.0|14808.0|||||4125.0|2785.0|||||||50481.0|50481.0|||268792.0||||650.0|650.0|2524.0||||||140.0|13950.0|35.0||||||||||||150.0||||||||||||
||2012|65905.0|1072135.0|175556.0|0.0|220756.0|7835.0|0.0||||||100.0||1755.0|48.0|315450.0|0.0|523.0||36.0|||||55450.0|12124.0|41850.0|||10200.0|11690.0|||||5100.0|2721.0|||||||41850.0|41850.0|||309467.0||||777.0|754.0|2898.0|||263.0|||218.0|21800.0|52.0||||||||||||120.0||||||||||||
||2013|72871.0|1206526.0|182077.0||168866.0|1339.0|||||||95.0||1203.0|55.0|288963.0||602.0||30.0|||||75476.0|9030.0|25924.0|||8790.0|16500.0|||||3688.0|2270.0|||||||25924.0|25924.0|||227565.0||||600.0|784.0|4350.0|||220.0|||45.0|18100.0|30.0||||||||||||100.0||||||||||||
||2014|78663.0|1090211.0|186997.0||152922.0|916.0|||||||||1185.0|40.0|282594.0||720.0|||||||69750.0|8100.0|17500.0|||10838.0|22976.0||||||2220.0|||||||17500.0|17500.0||||218096.0|||700.0|1180.0|15760.0||||||45.0|18100.0|35.0||||||||||||||||||||||||
||2015|76549.0|1056047.0|183392.0||130072.0|2321.0|||||||||623.0|40.0|224170.0||300.0|||||||72100.0|8635.0|17500.0|||8849.0|24926.0|||||9824.0|2148.0|||||||17500.0|17500.0||||213206.0|||910.0|1033.0|16940.0||||||43.0|18500.0|||||||||||||||||||||||||
||2016|73166.0|1030087.0|190176.0||123392.0|2052.0|||||||||1245.0|40.0|238766.0||290.0|||||||83894.0|9762.0|19000.0|||8465.0|26707.0|||||11292.0|2026.0|||||||19000.0|19000.0||||212006.0|||775.0|800.0|16968.0||||||43.0|18500.0|||||||||||||||||||||||||
||2017|71169.0|894312.0|178882.0||76957.0|3620.0|||||||||1450.0|40.0|230640.0||270.0|||||||64400.0|8905.0|38505.0|||2186.0|30230.0|||||11989.0|2600.0|||||||38505.0|38505.0||||227415.0|||660.0|960.0|17872.0||||||87.0|24462.0|||||||||||||||||||||||||
||2018|66513.0|835568.0|133069.0||70368.0|5360.0|||||||||1525.0|45.0|174005.0||247.0|||||||84543.0|9824.0|52216.0|||1615.0|22367.0|||||14470.0|2632.0|||||||52216.0|52216.0||||47670.0|||743.0|904.0|17619.0||||||2039.0|22768.0|||||||||||||||||||||||||
||2019|52087.0|772565.0|91864.0||70758.0|5887.0|||||||||2000.0|45.0|113399.0||240.0|||||||88647.0|8330.0|48239.0|||1381.0|34558.0|||||13643.0|2857.0|||||||48239.0|48239.0||||31827.0|||700.0|1615.0|19070.0||||||409.0|23835.0|||||||||||||||||||||||||
||2020|56105.0|797993.0|82174.0||74853.0|4898.0|||||||||1850.0|45.0|103474.0||322.0|||||||74938.0|6060.0|42747.0|||3617.0|21936.0|||||13740.0|3062.0|||||||42747.0|42747.0||||27326.0|||300.0|1855.0|9038.0||||||370.0|26372.0|||||||||||||||||||||||||
