||2018|238.0|196.0|366.0|203.0|249.0|300.0|189.0||330.0||||302.0||170.0|218.0|86.0|120.0|104.0|294.0|100.0|107.0||89.0||||||298.0|75.0|178.0|114.0||47.0|153.0||2555.0||||5325.0||123.0||||||1001.0|1195.0|721.0|700.0|3533.0|1249.0||1081.0||1234.0|699.0|2373.0|5204.0|5305.0|4108.0|1507.0|200.0|||1300.0|1300.0|1259.0|1766.0||||71.0|114.0|||47.0|126.0||34.0|||
||2019|233.0|189.0|422.0|199.0|237.0|259.0|207.0||330.0||||278.0||163.0|218.0|94.0|100.0|100.0|267.0|100.0|106.0||89.0||||||167.0|71.0|181.0|131.0|13.0|39.0|142.0||2633.0||||5174.0||109.0||||||999.0|1109.0|625.0|600.0|2996.0|1344.0||1004.0|1499.0|1285.0|721.0|2401.0|5166.0|5465.0|3661.0|1500.0||||1500.0|1300.0|1274.0|1288.0||||100.0|111.0|||39.0|129.0||36.0|||
||2020|266.0|205.0|420.0|205.0|239.0|284.0|237.0||300.0||||305.0||162.0|219.0|92.0|100.0|101.0|308.0|100.0|111.0||100.0||||||302.0|64.0|223.0|142.0||40.0|149.0||2641.0||||5688.0||98.0||||||1007.0|1330.0|1145.0|600.0|2867.0|1305.0||1155.0||1365.0|795.0|2344.0|5414.0|5214.0|3675.0||||||1174.0|1319.0|1622.0||||152.0|112.0|||40.0|130.0||88.0|||
||2021|274.0|243.0|431.0|145.0|242.0|256.0|225.0||300.0||250.0||290.0||151.0|201.0|93.0|100.0|81.0|250.0|100.0|112.0||100.0|0.0|253.0||||200.0|69.0|220.0|146.0||33.0|146.0||2733.0||1750.0||5441.0||74.0||||||925.0|1151.0|1022.0|667.0|2765.0|1153.0||1071.0|3906.0|1082.0|859.0|2356.0|5721.0|5231.0|3306.0||||867.0||1188.0|1424.0|2442.0||||143.0|80.0|||33.0|253.0||83.0|400.0||
|Malatya-44|2004|154.0|162.0|504.0|270.0|208.0||233.0||||||||147.0||101.0|92.0|121.0|||||||||||||140.0|||||267.0|1910.0||||4355.0|||||||||||||||||||5380.0|4595.0|6319.0|||||||||||170.0||||||||||||
||2005|152.0|147.0|407.0|273.0|215.0||136.0||||||||159.0||115.0|108.0|114.0|||||||300.0|||||100.0|84.0|160.0||||267.0|1835.0||||4666.0|||||||||||||||||||6281.0|4457.0|7000.0|||||||||||161.0||||||||||||
||2006|156.0|156.0|402.0|242.0|217.0|148.0|155.0||||||||184.0||108.0|100.0|103.0||||||||||||125.0|147.0|||||294.0|1997.0||||4950.0|||||||||||||||||||3333.0|4187.0|4727.0|||||||||||154.0||||||||||||
||2007|125.0|135.0|288.0|160.0|174.0|126.0|134.0||||||||186.0||90.0|87.0|99.0|||||||||||167.0||140.0||||133.0||2039.0||||4143.0|||||||||||||||||||4333.0|5160.0||||||||||||145.0||||||||||||
||2008|114.0|96.0|304.0|144.0|118.0|100.0|102.0||||||||197.0||83.0|83.0|99.0|||||||||||125.0||107.0||||129.0||2160.0||||4344.0|||||||||||||||||||4708.0|5246.0||||||||||||140.0||||||||||||
||2009|145.0|133.0|318.0|156.0|155.0|145.0|146.0||||||||209.0||94.0|91.0|93.0|||||||||||235.0|||186.0|||199.0||2315.0||||4859.0|||||||||||||||||||4906.0|5501.0||||||||||||163.0||||||||||||
||2010|152.0|144.0|319.0|185.0|171.0|139.0|146.0||||||||214.0||101.0|123.0|99.0||||||||||||||186.0|||||2321.0||||4199.0|||||||1205.0|||||3979.0|1115.0||||||5000.0|5429.0||||||||||||165.0||||||||||||
||2011|151.0|154.0|255.0||196.0|154.0|146.0||||||||214.0||103.0|144.0|108.0||||||||||||||175.0|||||2285.0||||4512.0|||||||1222.0|||||4211.0|1148.0||||||3949.0|5616.0||||||||||||167.0||||||||||||
||2012|164.0|154.0|326.0||153.0|159.0|140.0||||||||207.0||117.0|122.0|144.0||||||||||||||160.0|||||1928.0||||4275.0||170.0|||||1020.0|||||3628.0|984.0|||||802.0|3911.0|5615.0||||||||||||||||||||||||
||2013|178.0|169.0|281.0||195.0||||||||||214.0||112.0|99.0|114.0||||||||||||||172.0|||||2259.0||||3772.0||169.0|||||1207.0|||||4331.0|1229.0|||||1009.0|4495.0|5623.0||||||||||||||||||||||||
||2014|128.0|124.0|243.0||123.0||||||||||205.0||99.0|114.0|122.0||||||||||||||109.0|||||2258.0||||4523.0||175.0||||||1221.0|1614.0|||3907.0|1227.0|||||877.0|4516.0|5808.0||||||||||||||||||||||||
||2015|206.0|195.0|308.0||212.0|136.0|127.0||||||317.0||220.0||109.0|108.0|117.0||||||||||||||216.0|||227.0||1598.0||||5535.0||204.0||||||1233.0|1323.0|||4449.0|1232.0|||||913.0|4405.0|5748.0||||||||||||||||||||||||
||2016|197.0|171.0|306.0||156.0|115.0|129.0||||||296.0||235.0||115.0|112.0|112.0||||||||||||||209.0|||108.0||3681.0||||3277.0||198.0||||||1295.0|1421.0|||4548.0|1274.0|||||925.0|4326.0|5809.0|||||||||1601.0|||||||||||||||
||2017|174.0|158.0|277.0||173.0|118.0|229.0||||||292.0||205.0||86.0|80.0|105.0||||||||||||||155.0|||181.0||3125.0||||4076.0||219.0||||||1262.0|1506.0|||4433.0|1200.0|||||912.0|3958.0|5674.0|||||||||1512.0|||||||||||||||
||2018|160.0|146.0|283.0||135.0|147.0|294.0||||||313.0||212.0||98.0|92.0|94.0||||||||||||||194.0|||132.0||3134.0||||5479.0||199.0||||||1314.0|1530.0|||4394.0|1285.0|||||965.0|3963.0|5827.0|||||||||1483.0|||||||||||||||
||2019|262.0|219.0|298.0||246.0|165.0|296.0||||||||206.0||111.0|97.0|114.0||||||||||||||210.0|0.0||132.0||3299.0||||5713.0||497.0||||||1427.0|1626.0|||5303.0|1419.0|||||1056.0|4003.0|6026.0|||||||||1537.0|||||||||||||||
||2020|214.0|193.0|641.0||200.0|125.0|295.0||||||||215.0||99.0|100.0|108.0||||||||||||||191.0|||143.0||2935.0||||6018.0||269.0||||||1462.0|1649.0|||5483.0|1421.0||824.0||593.0|1169.0||5807.0||||||434.0|||871.0|2850.0|||||||||||183.0|||
||2021|170.0|145.0|196.0||100.0|93.0|215.0||||||||214.0||73.0|69.0|67.0||||||||||||||289.0|||51.0||3206.0||||4383.0||300.0||||||1403.0|1616.0|||5528.0|1187.0||611.0|6533.0|355.0|661.0||5939.0||0.0|||243.0|423.0||154.0|1011.0|2849.0|||||||||||189.0|||
|Manisa-45|2004|254.0|195.0|855.0||205.0|143.0|107.0||||||293.0||96.0|165.0|82.0||108.0|156.0|97.0|77.0|||||150.0|269.0||240.0|59.0|58.0|75.0||38.0|||2485.0|2104.0|||5232.0||63.0|443.0|157.0|||||||||||||||2692.0|3984.0||||||||||||76.0||||||35.0||||||
||2005|164.0|201.0|1111.0||202.0|151.0|104.0||||||363.0||103.0|164.0|78.0||88.0|150.0|102.0|79.0|||||150.0|235.0||200.0|44.0|52.0|206.0||37.0|||2505.0|2100.0|||5259.0||68.0|421.0|170.0|||||||||||||||1726.0|4563.0||||||||||||243.0||||||34.0||||||
||2006|138.0|213.0|1110.0||199.0|127.0|179.0||||||290.0||110.0|158.0|77.0|61.0|88.0|149.0|96.0|70.0||100.0|||150.0|228.0|||45.0|73.0|255.0||34.0|||2143.0|2034.0|||5709.0||50.0|405.0|162.0|||||||||||||||1600.0|4897.0||||||||||||73.0||||||31.0||||||
||2007|106.0|145.0|958.0||140.0|111.0|160.0||||||204.0||91.0|130.0|66.0|36.0|71.0|127.0|60.0|41.0||133.0|||150.0|225.0||77.0|34.0|68.0|250.0||24.0|||1862.0|1500.0|||4324.0||36.0|378.0|139.0|||||||||||||||1888.0|4363.0|2000.0|||100.0||||||||46.0||||||22.0||||||
||2008|229.0|209.0|1058.0||217.0|123.0|181.0||||||264.0||108.0|149.0|89.0|82.0|101.0|150.0|91.0|59.0||133.0|||150.0|202.0||65.0|51.0|72.0|250.0||47.0|||2027.0|1500.0|||5063.0||56.0|341.0|126.0|||||||||||||||2180.0|4414.0|2000.0|||100.0||||||||86.0||||||42.0||||||
||2009|220.0|207.0|962.0||187.0|126.0|183.0||353.0||||269.0||117.0|154.0|99.0|69.0|100.0|150.0|91.0|67.0||50.0|||150.0|223.0|||52.0|84.0|246.0||33.0|||2146.0|1500.0|||4522.0||58.0|376.0|139.0|||||||||||||||2178.0|4456.0|2000.0|||125.0||||||||50.0||||||30.0||||||
||2010|168.0|196.0|994.0||191.0|128.0|180.0||353.0||||264.0||113.0|153.0|95.0|97.0|101.0|134.0|94.0|67.0||50.0|||150.0|267.0|||51.0|99.0|313.0||37.0|||2283.0|1500.0|||4487.0||61.0|451.0|172.0|||1029.0||||551.0|3480.0|1066.0||||||2234.0|4433.0|2000.0|||143.0||||||||55.0||||||34.0||||||
||2011|215.0|203.0|920.0||203.0|174.0|215.0||||||266.0||115.0|157.0|88.0|98.0|101.0|134.0|94.0|68.0||100.0|||150.0|278.0|||50.0|120.0|297.0||54.0|||2224.0|1500.0|||7643.0||51.0|470.0|174.0|||1049.0||||562.0|3477.0|998.0||||||2255.0|4413.0|2000.0|||167.0||||||||56.0||||||49.0||||||
||2012|233.0|277.0|883.0||229.0|220.0|210.0||||||306.0||127.0|131.0|71.0|78.0|128.0|112.0|79.0|48.0||83.0|||125.0|285.0|||39.0|174.0|160.0||27.0|||1955.0|1253.0|||6000.0||55.0|481.0|178.0|||782.0||||481.0|2880.0|912.0||585.0|4013.0|887.0|727.0|1930.0|4536.0|1667.0|3208.0||125.0||||||||68.0||||||24.0||||||
||2013|261.0|286.0|1110.0||239.0|201.0|214.0||||||281.0||132.0|157.0|89.0|82.0|93.0|132.0|93.0|69.0|||||150.0|327.0|||47.0|187.0|158.0||25.0|||2286.0|1500.0|||8250.0||60.0|572.0|223.0|||1052.0||||565.0|3355.0|961.0||700.0|4286.0|993.0|826.0|2360.0|4466.0|1800.0|3690.0||111.0||||||||91.0||||||25.0||||||
||2014|255.0|258.0|1085.0||231.0|241.0|223.0||||||289.0||135.0|147.0|88.0|98.0|109.0|136.0|93.0|69.0|||||150.0|333.0|||46.0|211.0|284.0||59.0|133.0||2368.0|1500.0|||6750.0||61.0|563.0|203.0||||1091.0|500.0|811.0|614.0|3065.0|973.0|||4286.0|1054.0|854.0|2453.0|4502.0|1789.0|3708.0||100.0|||||||||200.0||97.0|||59.0||||||
||2015|281.0|276.0|1077.0||228.0|216.0|195.0||||||267.0||136.0|142.0|96.0|110.0|104.0|135.0|92.0|70.0|||||150.0|299.0|||45.0|212.0|297.0||29.0|||2322.0|1500.0|||7933.0||65.0|505.0|182.0||||1090.0|500.0|812.0|580.0|3294.0|989.0||700.0|4286.0|1082.0|817.0|2453.0|4623.0|1800.0|3723.0||167.0|||||||||200.0||71.0|||29.0||||||
||2016|294.0|260.0|1083.0||214.0|213.0|190.0||||||257.0||126.0|142.0|101.0|114.0|96.0|136.0|92.0|70.0|||||150.0|339.0|||45.0|198.0|293.0||33.0|||2267.0|1500.0|||9320.0||63.0|564.0|203.0||||1065.0|500.0|817.0|530.0|3281.0|950.0||696.0|4286.0|1040.0|818.0|2479.0|4675.0|1911.0|3722.0||231.0|||||||||200.0||70.0|||30.0||||||
||2017|299.0|277.0|1048.0||268.0|243.0|202.0||||||265.0||134.0|142.0|93.0|96.0|105.0|129.0|93.0|73.0||||||327.0|||54.0|153.0|286.0||38.0|||2265.0|1500.0|||10083.0||81.0|545.0|196.0||||1162.0|500.0|882.0|514.0|3327.0|901.0||854.0|4286.0|993.0|817.0|2476.0|5097.0|1894.0|3721.0||167.0|||||3155.0||||200.0||71.0|||35.0|151.0|||||
||2018|270.0|264.0|1138.0||242.0|232.0|183.0||||||271.0||128.0|143.0|88.0|99.0|93.0|129.0|93.0|73.0||||||358.0|||53.0|176.0|293.0||31.0|||2029.0|1500.0|||7008.0||65.0|596.0|227.0||||1210.0|500.0|877.0|593.0|3183.0|909.0||843.0|4286.0|1082.0|815.0|2502.0|4914.0|2000.0|3814.0||154.0|||500.0||3500.0||||200.0||70.0|||31.0|151.0|||||
||2019|245.0|278.0|1108.0||226.0|244.0|218.0||||||284.0||115.0|141.0|91.0|94.0|96.0|131.0|95.0|74.0||||||365.0|||53.0|197.0|295.0||27.0|||2290.0|1500.0|||9200.0||72.0|608.0|225.0||||1202.0|500.0|870.0|739.0|3206.0|913.0||1027.0|4286.0|1187.0|800.0|2514.0|4932.0|2000.0|3922.0||167.0|||500.0||3500.0|3624.0|||200.0||70.0|||27.0|151.0|||||
||2020|220.0|279.0|1127.0||211.0|260.0|231.0||||||291.0||120.0|138.0|86.0|95.0|99.0|131.0|79.0|73.0|||||533.0|364.0|||56.0|197.0|294.0||31.0|||2014.0|1500.0|||||68.0|607.0|225.0||||1219.0|1500.0|997.0|738.0|3050.0|1072.0||1015.0|4380.0|1252.0|1000.0|2431.0|4959.0|2000.0|3915.0||182.0|||777.0|1200.0|2418.0|3054.0|||200.0||69.0|||31.0|149.0||150.0|||
||2021|189.0|276.0|990.0||183.0|168.0|124.0||||||268.0||116.0|141.0|88.0|90.0|62.0|132.0|80.0|74.0|||||529.0|354.0|||56.0|191.0|292.0||29.0|||2035.0|1500.0|||||72.0|590.0|218.0||||1222.0|1500.0|1104.0|772.0|3232.0|1085.0||1044.0|4222.0|1233.0|1000.0|2409.0|4719.0|2000.0|3921.0|1067.0|250.0|375.0|1259.0|927.0|1040.0|2375.0|2987.0|||200.0||70.0|||29.0|151.0||234.0|||
|Mardin-47|2004|337.0|233.0|782.0||299.0||||||||||134.0|196.0|136.0|129.0||||||||||247.0|||47.0||||||700.0|901.0||||||93.0|406.0|144.0||||||||||||||||||||||||||||||||||||||||
||2005|259.0|184.0|868.0||265.0||||||||||134.0|200.0|131.0|127.0||||||||||269.0|||50.0||||||715.0|900.0||||||100.0|438.0|152.0||||||||||||||||||||||||||||||||||||||||
||2006|274.0|230.0|879.0||300.0||||||||||132.0|200.0|139.0|173.0||||260.0||||||280.0|||53.0||||||385.0|||||||103.0|455.0|158.0||||||||||||||||||||||||||||||||||||||||
||2007|281.0|234.0|901.0||325.0||||||||||132.0|200.0|148.0|154.0||||166.0||142.0||||310.0|||63.0||||||363.0|1000.0||||||76.0|490.0|162.0||||||||||||||||||||||||||||150.0||||||||||||
||2008|472.0|398.0|885.0||161.0||||||||||130.0|200.0|45.0|49.0||||40.0||40.0||||223.0|||76.0||||||551.0|1000.0||||||83.0|376.0|139.0||||||||||||||||5000.0||||||||||||40.0||||||||||||
||2009|393.0|181.0|868.0||223.0||||||||||153.0|200.0|99.0|154.0||||177.0||98.0||||238.0||||||||100.0|572.0|1000.0|||||||402.0|149.0||||||||||||||||5000.0||||||||||||92.0||||||||||||
||2010|356.0|313.0|840.0||258.0||||||||||151.0|200.0|140.0|212.0||||148.0||100.0||||264.0|||||||||324.0||||||||446.0|169.0|||600.0||||697.0|||||||||||||||||||||81.0||||||||||||
||2011|375.0|306.0|888.0||265.0||||||||||160.0||164.0|230.0||||146.0||100.0||||291.0|||||||||306.0||||||||491.0|182.0|||600.0||||700.0|||||||||||||||||||||85.0||||||||||||
||2012|394.0|381.0|765.0||291.0||||||||||||145.0|195.0||||117.0||83.0||350.0||282.0|||||||||580.0|||||||120.0|477.0|176.0|||500.0||||585.0|||||||432.0||6000.0||||||||||||64.0||||||||||||
||2013|441.0|381.0|942.0||296.0||||||||||||146.0|159.0||||121.0||90.0||321.0||287.0|||||||||572.0|||||||120.0|501.0|196.0|||||||600.0|||||||474.0||6000.0||||||||||||63.0||||||||||||
||2014|391.0|354.0|985.0||292.0||||||||||||144.0|187.0||||123.0||90.0||347.0||312.0||||||||||||||||85.0|528.0|190.0|||||||600.0|||||||478.0||6000.0||||||||||||||||||||||||
||2015|430.0|374.0|1052.0|267.0|279.0||||||||||||149.0|196.0||||131.0||90.0||347.0||283.0||||||||||||||||69.0|477.0|172.0|||||||600.0|||||||462.0||6000.0||||||||||||||||||||||||
||2016|400.0|353.0|1018.0|291.0|273.0||||||||||||163.0|194.0||||135.0||||349.0||293.0||||||||||||||||165.0|489.0|176.0|||||||627.0|||||||400.0||6000.0||||||||||||||||||||||||
||2017|464.0|402.0|1007.0|274.0|322.0||||||||||||161.0|168.0||||151.0||||364.0||299.0|||||||||563.0|||||4591.0||59.0|499.0|180.0|||||||750.0|||||||400.0||6082.0||||||||||||||||||||||||
||2018|331.0|314.0|1058.0|145.0|213.0||||||||||||152.0|138.0||||142.0||||||317.0|||||||||540.0|3635.0||||||60.0|528.0|201.0|||||||748.0|||||||400.0||4221.0||||||||||||||||||||||||
||2019|380.0|348.0|948.0|263.0|244.0||||||||||||156.0|146.0||||154.0||||||301.0|||||||||433.0|3650.0|||||||502.0|186.0|||||||749.0|1200.0||||||400.0||3914.0||||||||||||||||||||||||
||2020|435.0|411.0|1018.0|310.0|297.0||||425.0||||||||165.0|178.0||||195.0||||397.0||320.0|||||||||493.0|4248.0||||||200.0|534.0|198.0||||||255.0|250.0|1200.0||||||400.0||3973.0||||||||||||||||||||||||
||2021|407.0|336.0|879.0||172.0||||333.0||||||||45.0|70.0||||53.0||||261.0||330.0|||||||||484.0|4372.0||||||250.0|549.0|203.0||||||220.0|220.0|1300.0||||||399.0||5750.0|||||||||||||||||||||64.0|||
|Mersin-33|2004|127.0|189.0|679.0||196.0|156.0|220.0||284.0||||||106.0||78.0|53.0|105.0|||126.0||||290.0|182.0|325.0|||72.0|216.0|||||381.0|2355.0|||||||558.0|212.0|||||||||||||||800.0|5980.0||||||||||||||||||||||||
||2005|119.0|199.0|941.0||182.0|163.0|205.0||||||412.0||111.0||69.0|53.0|96.0||100.0|100.0||||284.0|170.0|249.0|||87.0|223.0|||||617.0|2938.0|||||||421.0|156.0|||||||||||||||600.0|4300.0||||||||||||160.0||||||||||||
||2006|188.0|243.0|924.0||178.0|165.0|220.0||||||200.0||117.0||71.0|50.0|96.0|100.0|100.0|||||354.0|181.0|296.0||350.0|120.0|254.0|||||478.0|2990.0|||||||503.0|188.0|||||||||||||||600.0|4721.0||||||||||||150.0||||||||||||
||2007|179.0|223.0|850.0||192.0|161.0|200.0||||||300.0||115.0||93.0|81.0|100.0||100.0|140.0||||353.0|182.0|375.0|||122.0|254.0|||||453.0|3014.0|||||||622.0|224.0|||||||||||||||457.0|4662.0|5000.0|||||||||||200.0||||||||||||
||2008|223.0|224.0|954.0||193.0|160.0|200.0||||||300.0||115.0|500.0|92.0|81.0|100.0||100.0|||||376.0|199.0|267.0|||120.0|224.0|||||484.0|3016.0|||||||452.0|167.0|||||||||||||||457.0|4542.0|5018.0|||||||||||200.0||||||||||||
||2009|267.0|221.0|891.0||193.0|173.0|200.0||||||300.0||103.0|600.0|95.0|67.0|100.0|600.0|100.0|||||351.0|192.0|293.0|||123.0|225.0|||||492.0|3012.0|||||||494.0|183.0|||||||||||||||457.0|4398.0|5000.0|||||||||||184.0||||||||||||
||2010|189.0|180.0|894.0||184.0|165.0|||||||300.0||115.0|550.0|95.0|200.0|99.0||100.0|||||351.0|192.0|374.0|||120.0|210.0|||||534.0|3048.0|||||||632.0|241.0|||714.0||||20.0|3247.0|2586.0||||||457.0|4183.0|4000.0|||||||||||200.0||||||||||||
||2011|183.0|204.0|847.0||156.0|163.0|||||||300.0||115.0|550.0|108.0|200.0|101.0||100.0|||||351.0|188.0|362.0|||77.0|247.0|||||572.0|3051.0|||||||611.0|226.0|||352.0||||211.0|3237.0|2603.0||||||457.0|4168.0|5000.0|||||||||||200.0||||||||||||
||2012|223.0|268.0|846.0||170.0|207.0|||||||320.0||111.0|458.0|113.0||130.0||83.0|||||421.0|171.0|252.0|||73.0|246.0|||||459.0|2523.0|||||||425.0|157.0|||278.0||||18.0|2731.0|2198.0|||1255.0|||317.0|4563.0|4019.0|||||||||||167.0||||||||||||
||2013|211.0|267.0|1189.0||154.0|184.0|||||||295.0||98.0|400.0|125.0||121.0||100.0|||||454.0|185.0|319.0|||66.0|250.0|||||521.0|3289.0|||||||558.0|218.0|||266.0||||1783.0|3328.0|1975.0|||1500.0|||578.0|3909.0|4167.0|||||||||||200.0||||||||||||
||2014|206.0|215.0|1260.0||141.0|153.0|||||||||102.0|550.0|122.0||114.0|||||||461.0|200.0|373.0|||64.0|249.0||||||3334.0|||||||630.0|227.0||||212.0|||1764.0|2337.0|2336.0||||||578.0|3909.0|4200.0|||||||||||||||||||||||
||2015|217.0|241.0|1092.0||138.0|159.0|||||||||109.0|550.0|121.0||120.0|||||||469.0|247.0|310.0|||67.0|292.0|||||698.0|3316.0|||||||523.0|188.0||||214.0|||929.0|2646.0|2326.0||||||581.0|3900.0||||||||||||||||||||||||
||2016|227.0|211.0|1160.0||121.0|144.0|||||||||101.0|450.0|111.0||114.0|||||||462.0|261.0|347.0|||135.0|226.0|||||680.0|3244.0|||||||578.0|208.0||||207.0|||910.0|3270.0|2340.0||||||581.0|3900.0||||||||||||||||||||||||
||2017|225.0|246.0|1122.0||133.0|203.0|||||||||110.0|500.0|118.0||122.0|||||||471.0|254.0|331.0|||70.0|269.0|||||693.0|4069.0|||||||552.0|199.0||||279.0|||915.0|2807.0|1383.0||||||483.0|3760.0||||||||||||||||||||||||
||2018|222.0|262.0|1151.0||130.0|178.0|||||||||109.0|511.0|116.0||117.0|||||||452.0|284.0|358.0|||76.0|277.0|||||681.0|4134.0|||||||596.0|226.0||||550.0|||875.0|2273.0|1379.0||||||403.0|3793.0||||||||||||||||||||||||
||2019|228.0|269.0|999.0||154.0|180.0|||||||||106.0|511.0|108.0||117.0|||||||452.0|301.0|327.0|||72.0|293.0|||||648.0|4274.0|||||||544.0|201.0||||633.0|||939.0|2287.0|1374.0||||||413.0|3950.0||||||||||||||||||||||||
||2020|222.0|279.0|1092.0||143.0|179.0|||||||||111.0|467.0|90.0||121.0|||||||448.0|274.0|281.0|||92.0|294.0|||||641.0|4049.0|||||||468.0|173.0||||507.0|||857.0|2613.0|1328.0||||||411.0|3883.0||||||||||||||||||||||||
||2021|225.0|294.0|955.0||172.0|162.0|||||||||103.0|500.0|94.0||105.0|||||||353.0|352.0|267.0|||91.0|275.0|||||640.0|4221.0|||||||444.0|164.0||||687.0|||618.0|3015.0|779.0||||||505.0|3975.0|||||||||||||||||||||199.0|||
|Muğla-48|2004|266.0|242.0|316.0||185.0|122.0|166.0||94.0||||300.0||140.0|199.0|146.0||80.0|200.0|111.0|200.0|||||285.0|166.0|||66.0|325.0||||||2802.0|1391.0|||3905.0||53.0|300.0|123.0|||||||||||||||1037.0|4064.0||||251.0||||||||113.0||||||||||||
||2005|228.0|243.0|472.0||185.0|138.0|161.0||101.0||||340.0||140.0|290.0|147.0|||240.0|112.0|150.0|||||286.0|162.0|||73.0|283.0||||||2822.0|2000.0|||3977.0||68.0|289.0|115.0|||||||||||||||938.0|4102.0||||234.0||||||||100.0||||||||||||
||2006|227.0|251.0|322.0||180.0|111.0|201.0||104.0||||395.0||156.0|415.0|146.0|||133.0|107.0|133.0|||||286.0|162.0||103.0|76.0|322.0||||||2782.0||||4518.0||54.0|288.0|115.0|||||||||||||||1751.0|3765.0|5000.0|||184.0||||||||89.0||||||||||||
||2007|246.0|254.0|372.0||183.0|156.0|185.0||87.0||||355.0||135.0|154.0|139.0|||150.0|99.0|93.0|||||283.0|160.0||100.0|61.0|322.0||||||2574.0||||4565.0||41.0|283.0|113.0|||||||||||||||2318.0|3932.0|3899.0|||182.0||||||||148.0||||||||||||
||2008|242.0|282.0|496.0||213.0|161.0|196.0|500.0|90.0||||372.0||137.0|162.0|141.0|||167.0|105.0|99.0|||||274.0|178.0||83.0|65.0|283.0||||||2282.0|2000.0|||3679.0||58.0|301.0|111.0|||||||||||||||2365.0|3960.0||||183.0||||||||149.0||||||||||||
||2009|271.0|245.0|533.0||184.0|156.0|202.0||149.0||||381.0||147.0|196.0|150.0||||114.0|120.0|||||261.0|213.0||250.0|68.0|285.0||||||2653.0||||4681.0||67.0|360.0|133.0|||||||||||||||2406.0|4295.0|2904.0|||185.0||||||||202.0||||||||||||
||2010|224.0|216.0|609.0||183.0|131.0|190.0|500.0|241.0||||332.0||152.0|190.0|166.0||||123.0|118.0||0.0|||262.0|232.0|||66.0|266.0||||||2823.0||||5001.0||68.0|392.0|149.0|||1567.0||||774.0|3182.0|2500.0||||||1502.0|3941.0|7742.0|||316.0||||||||172.0||||||||||||
||2011|209.0|261.0|572.0||195.0|159.0|191.0|500.0|277.0||||474.0||150.0|196.0|164.0||||132.0|116.0||0.0|||271.0|236.0|||70.0|314.0||||||2299.0||||5386.0||51.0|399.0|148.0|||1448.0||||755.0|3496.0|2500.0||||||1603.0|4106.0|7903.0|||387.0||||||||172.0||||||||||||
||2012|239.0|268.0|608.0||243.0|163.0|191.0|500.0|225.0||||422.0||173.0|166.0|175.0||||110.0|100.0||0.0|||234.0|257.0|||65.0|382.0||||||1988.0||||5393.0||66.0|434.0|160.0|||1175.0||||632.0|2997.0|2100.0||1746.0|2260.0|1115.0|1333.0|1499.0|4113.0|6721.0|6652.0||325.0||||||||154.0||||||||140.0||||
||2013|172.0|207.0|639.0||191.0|169.0|191.0|500.0|308.0||||404.0||190.0|194.0|175.0||||127.0|119.0|||||259.0|250.0|||71.0|380.0||||||2388.0||||5502.0||69.0|437.0|171.0|||1431.0||||752.0|3959.0|2500.0||1842.0|2478.0|1195.0|1188.0|1805.0|4081.0|7672.0|6962.0||343.0||||||||168.0||||||||140.0||||
||2014|171.0|250.0|589.0|300.0|199.0|214.0|207.0|600.0|358.0||||396.0||210.0|237.0|195.0||||128.0|132.0|||||277.0|262.0|||79.0|375.0||||||2968.0||||5640.0||72.0|442.0|159.0||||1541.0|||1000.0|3533.0|2500.0||1887.0|2583.0|1500.0|1600.0|1968.0|4350.0|7778.0|5329.0|1520.0|339.0|||1505.0||3500.0||||140.0||||||150.0|140.0||||
||2015|280.0|266.0|666.0||262.0|197.0|231.0|600.0|360.0||||390.0||197.0|243.0|212.0||||118.0|142.0|||||282.0|234.0|||84.0|376.0||||||2875.0||||5802.0||69.0|396.0|142.0||||1796.0|||1000.0|3643.0|3000.0||1929.0|4207.0|1800.0|1600.0|2437.0|5194.0|5309.0|5345.0|1720.0|348.0|||1505.0||3500.0|140.0|||141.0||||||150.0|||||
||2016|258.0|266.0|771.0||250.0|203.0|219.0|600.0|281.0||||393.0||199.0|237.0|233.0||||133.0|129.0|||||286.0|268.0|||94.0|346.0||||||3327.0||||5132.0||75.0|446.0|160.0||||1820.0|||1000.0|5143.0|2893.0||1951.0|3202.0|1800.0|1600.0|2438.0|4611.0|5535.0|4759.0|1720.0|393.0|||1735.0||3318.0|3000.0|||143.0||||||149.0||143.0|500.0||
||2017|289.0|282.0|744.0||319.0|266.0|260.0|500.0|260.0||||417.0||210.0|266.0|231.0||||151.0|136.0|||||320.0|255.0|||104.0|335.0||||||3529.0||||4931.0||93.0|425.0|153.0||||2052.0|||1003.0|6809.0|2870.0||2014.0|3575.0|2750.0|1667.0|2483.0|4870.0|5625.0|5014.0|2000.0|396.0|||1873.0||3364.0|8039.0|||160.0||||||144.0||148.0|500.0||
||2018|282.0|273.0|820.0||256.0|237.0|273.0|500.0|255.0||||417.0||210.0|267.0|218.0||||152.0|145.0|||||328.0|284.0|||104.0|||||||3414.0||||4696.0||63.0|474.0|180.0||||2083.0|||1004.0|6577.0|3000.0||2104.0|3435.0|2200.0|1667.0|2537.0|4898.0|5736.0|5751.0|2000.0|395.0|||1885.0||3409.0|6755.0|||162.0||||||138.0||66.0|500.0||
