|||Sütunlar|||||||||||||||||||||||||||||||
Satırlar|||Konya(Ahırlı)-1868|Konya(Akören)-1753|Konya(Akşehir)-1122|Konya(Altınekin)-1760|Konya(Beyşehir)-1188|Konya(Bozkır)-1207|Konya(Cihanbeyli)-1222|Konya(Derbent)-1907|Konya(Derebucak)-1789|Konya(Doğanhisar)-1285|Konya(Emirgazi)-1920|Konya(Ereğli)-1312|Konya(Güneysınır)-1933|Konya(Hadim)-1375|Konya(Halkapınar)-1937|Konya(Hüyük)-1804|Konya(Ilgın)-1400|Konya(Kadınhanı)-1422|Konya(Karapınar)-1441|Konya(Karatay)-1814|Konya(Kulu)-1491|Konya(Meram)-1827|Konya(Sarayönü)-1598|Konya(Selçuklu)-1839|Konya(Seydişehir)-1617|Konya(Taşkent)-1848|Konya(Tuzlukçu)-1990|Konya(Yalıhüyük)-1994|Konya(Yunak)-1735|Konya(Çeltik)-1902|Konya(Çumra)-1262|
||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||
||2019||6000.0|6000.0|6500.0|5000.0||5000.0|5000.0|4000.0|5500.0|7000.0|6000.0|5000.0||5000.0|6000.0|6500.0|6500.0|8000.0|6300.0|8000.0|7200.0|6500.0|6000.0|5000.0||6800.0||6700.0|5000.0|8000.0|
||2020||6000.0|6000.0|6500.0|5000.0||5000.0|5000.0|5000.0|5500.0|7500.0|6000.0|5000.0||5000.0||6500.0|6500.0|8000.0|6500.0|8000.0|8000.0|6500.0|6500.0|5000.0||6500.0||6700.0|8000.0|8000.0|
||2021||6000.0|6500.0|6500.0|5000.0||5000.0|4250.0|5500.0|5500.0|8000.0|6000.0|7000.0||5000.0||6500.0|6000.0|8000.0|6500.0|8000.0|8250.0|6000.0|6500.0|5000.0||8100.0||7000.0|7000.0|8000.0|
|Verim ve İkinci Ekiliş ve 01.11.20.00.00. (Mısır) - Kg/Dekar|2015||||734.0|||870.0|||||||||||||952.0||||1007.0|||276.0|||||
||2016||||910.0|||909.0|||||1091.0||||||||819.0||||910.0|||250.0||864.0|||
||2017||||855.0|||855.0|||||1025.0||||||||855.0||||853.0|||||735.0|||
||2018|||||||909.0|||||1091.0||||||||817.0||||908.0|||||782.0|||
||2019|||||||804.0|||||884.0||||||||722.0||||730.0||||||||
||2020|||||||800.0|||||885.0||||||||||||599.0||||||||
||2021|||||||698.0|||||768.0||||||698.0||698.0||||525.0||||||||
|Verim ve İkinci Ekiliş ve 01.13.51.00.00. (Patates (Tatlı Patates Hariç)) - Kg/Dekar|2015||||||||||||||1500.0||||||||||||||||||
||2016||||||||||||||1483.0||||||||||||||||||
||2017||||||||||||||1500.0||||||||||||||||||
||2018||||||||||||||1455.0||||||||||||||||||
||2019||||||||||||||1449.0||||||||||||||||||
||2020||||||||||||||1414.0||||||||||||||||||
||2021||||||||||||||1473.0||||||||||||||||||
|Verim ve İkinci Ekiliş ve 01.19.10.20.00. (Mısır (Slaj)) - Kg/Dekar|2015||4000.0|3800.0|5000.0|||2000.0||||5500.0|3500.0||||4000.0|4000.0|4500.0|6000.0|5600.0||3500.0||3250.0||||5800.0|||6500.0|
||2016||4000.0|3800.0|5000.0|||2000.0||||5500.0|3500.0||||4751.0|4000.0|4500.0|6000.0|5200.0||3700.0||3250.0||||5867.0|||6500.0|
||2017||4000.0|4000.0|5000.0|5000.0||2000.0||||5500.0|3500.0||||5000.0|4000.0|4500.0|6000.0|5400.0||4000.0||3250.0||||6000.0|||7000.0|
||2018||4000.0|3900.0|5000.0|5000.0||2000.0||||5500.0|3500.0||||5000.0|4000.0|5000.0|6000.0|5400.0||3500.0||3250.0||||6000.0|||7000.0|
||2019||4000.0|3900.0|4000.0|5000.0||2000.0||||6000.0|3500.0||||4800.0|4000.0|5000.0|6000.0|5400.0||3500.0||3250.0||||5845.0|5500.0||7000.0|
||2020||4000.0|3700.0|4000.0|5000.0||2000.0||||6000.0|3500.0||||4811.0|4000.0|5000.0|6000.0|5400.0||6500.0||5000.0||||6000.0|5500.0||7000.0|
||2021||4000.0|4000.0|4000.0|5000.0||2000.0||||7000.0|3500.0||||4800.0|4000.0|4000.0|6000.0|5000.0||6450.0||5000.0|4000.0||6000.0|5651.0|6000.0||7000.0|
|Üretim Miktarı ve Birinci Ekiliş ve 01.11.20.00.00. (Mısır) - Ton|2015||561.0||39943.0|||21708.0|||16.0|2936.0|48092.0|120.0|1.0|||38.0|11021.0|243464.0|11923.0||13359.0|986.0|2605.0||2.0|50.0||10470.0|403.0|148283.0|
||2016||851.0||64537.0|||35460.0|||16.0|4486.0|55318.0|234.0|1.0|||28.0|12056.0|263114.0|12056.0|83.0|14042.0|6454.0|2730.0|11.0|2.0|80.0||26595.0|1702.0|132621.0|
||2017||1105.0||74394.0||1.0|39854.0|||10.0|3500.0|46054.0|726.0||||213.0|20476.0|231118.0|14454.0|711.0|17146.0|7971.0|8502.0|1105.0|1.0|709.0||19013.0|10641.0|120448.0|
||2018||1824.0|287.0|115095.0|159.0|10.0|60142.0|||73.0|3523.0|63836.0|2247.0|||26.0|958.0|50559.0|266659.0|144340.0|1018.0|23792.0|24718.0|21215.0|3701.0|1.0|2412.0||48918.0|23792.0|241723.0|
||2019||2082.0|831.0|147163.0|226.0|11.0|84260.0|33.0||17.0|3334.0|83793.0|3167.0||180.0||4819.0|56062.0|267603.0|165383.0|1197.0|19622.0|34605.0|23526.0|11012.0|1.0|3838.0||38172.0|25695.0|365733.0|
||2020||2445.0|505.0|142100.0||9.0|85404.0|||19.0|1650.0|42310.0|2106.0||114.0||5842.0|52325.0|184950.0|123975.0|2416.0|26100.0|25250.0|21375.0|4513.0||2664.0||64500.0|30500.0|248000.0|
||2021||2813.0|140.0|173103.0||13.0|94230.0|||34.0|1173.0|47115.0|2457.0||96.0||5444.0|75384.0|231595.0|162704.0|4554.0|23285.0|29595.0|23418.0|5026.0||2434.0||72592.0|39786.0|261250.0|
|Üretim Miktarı ve Birinci Ekiliş ve 01.11.94.00.00. (Susam Tohumu) - Ton|2015||30.0||||||||||||||||||||75.0|||||||||30.0|
||2016||36.0||||||||||||||||||||90.0|||||||||30.0|
||2017||42.0||||||||||||||||||||116.0|||||||||30.0|
||2018||60.0||||||||||||||||||||88.0|||||||||30.0|
||2019||64.0||||||||||||||||||||120.0|||||||||36.0|
||2020||128.0||||||||||||||||||||128.0||0.0|1.0||||||70.0|
||2021||147.0||||||||||||||||||||140.0|||1.0||||||50.0|
|Üretim Miktarı ve Birinci Ekiliş ve 01.13.51.00.00. (Patates (Tatlı Patates Hariç)) - Ton|2015|429.0|1145.0|3150.0|13362.0|6681.0|1670.0|7254.0|3340.0|36.0|2863.0||53447.0|1466.0||267.0|1611.0|6013.0|47721.0|21474.0|100810.0||18554.0|69481.0|9544.0|28537.0|859.0|6166.0||41756.0|13362.0|32450.0|
||2016||1322.0|2812.0|26445.0|23130.0|1550.0|15426.0|3306.0|33.0|3526.0||52889.0|1331.0||247.0|2083.0|5289.0|88149.0|19834.0|90007.0|545.0|18511.0|61828.0|8815.0|45838.0|761.0|2891.0||31734.0|12341.0|28895.0|
||2017||1727.0|1881.0|29170.0|13434.0|1679.0|31185.0|3598.0|36.0|3428.0||57573.0|259.0||384.0|2495.0|5757.0|95955.0|21590.0|96435.0|133.0|20151.0|46749.0|7197.0|47498.0|1008.0|2879.0||30478.0|14216.0|29881.0|
||2018||1745.0|416.0|54736.0|13569.0|1713.0|26653.0|3635.0|36.0|3533.0||58153.0|242.0||388.0|2210.0|5815.0|48461.0|52337.0|148871.0||23261.0|33147.0|3635.0|37072.0|976.0|3576.0||39180.0|25442.0|22835.0|
||2019||1050.0|484.0|40000.0|14000.0|1775.0|30000.0|3750.0|38.0|3960.0|4235.0|60000.0|450.0||400.0|1800.0|5800.0|34300.0|58950.0|144000.0||16820.0|41850.0|1603.0|54000.0|976.0|3132.0||30000.0|12000.0|34000.0|
||2020||991.0|498.0|37755.0|15102.0|2077.0|28316.0|3540.0|35.0|4129.0|4531.0|56632.0|381.0||189.0|1738.0|2737.0|40586.0|78577.0|135917.0||21879.0|44598.0|4908.0|50969.0|810.0|8259.0||16140.0|5776.0|70790.0|
||2021||1177.0|389.0|34343.0|15699.0|2178.0|36796.0|2473.0|37.0|3238.0|5151.0|58873.0|440.0|15.0|294.0|734.0|2747.0|58873.0|68440.0|140014.0||21253.0|36109.0|7850.0|37777.0|883.0|5887.0||41702.0|9420.0|29338.0|
|Üretim Miktarı ve Birinci Ekiliş ve 01.19.10.20.00. (Mısır (Slaj)) - Ton|2015||5400.0|7350.0|22750.0|1750.0||25000.0|6000.0|1120.0|4125.0|27000.0|330000.0|2050.0||2500.0||27300.0|30000.0|120000.0|92720.0|3312.0|122500.0|37800.0|16250.0|55000.0||14040.0||7800.0|9360.0|104000.0|
||2016||6000.0|7350.0|16250.0|2250.0||35000.0|7000.0|3200.0|4675.0|42250.0|360000.0|3000.0||3750.0||27300.0|12500.0|120000.0|88160.0|3548.0|175000.0|48000.0|15000.0|60000.0||22800.0||7425.0|8400.0|104000.0|
||2017||9000.0|11100.0|16900.0|2250.0||35000.0|7000.0|2800.0|4730.0|42250.0|450000.0|3000.0||4250.0||48750.0|27000.0|120000.0|95760.0|10010.0|129600.0|67800.0|15000.0|60000.0||27000.0||8235.0|16576.0|104000.0|
||2018||9000.0|14996.0|16900.0|2250.0||35000.0|7000.0|2800.0|4620.0|26000.0|450000.0|3850.0||6500.0||48750.0|42000.0|120000.0|95130.0|17850.0|180000.0|96000.0|4200.0|65000.0||34410.0||8100.0|6000.0|160000.0|
||2019||8400.0|29046.0|19500.0|3750.0||35000.0|7000.0|2800.0|6600.0|35000.0|510000.0|4000.0||10000.0|300.0|55250.0|52000.0|320000.0|176400.0|23416.0|194400.0|35750.0|13500.0|65000.0||44200.0||8040.0|23750.0|200000.0|
||2020||9900.0|29550.0|21125.0|7500.0||35000.0|7500.0|4500.0|6050.0|30000.0|510000.0|2650.0||11250.0||81250.0|55250.0|128000.0|146250.0|20400.0|248000.0|78000.0|19500.0|80000.0||43875.0||6700.0|45600.0|200000.0|
||2021||9900.0|12155.0|14300.0|7500.0||35000.0|6375.0|4950.0|7150.0|16000.0|480000.0|4550.0||11250.0||71500.0|42000.0|200000.0|66950.0|26392.0|268125.0|78000.0|7150.0|80000.0||68850.0||5250.0|63700.0|120000.0|
|Üretim Miktarı ve İkinci Ekiliş ve 01.11.20.00.00. (Mısır) - Ton|2015||||278.0|||824.0|||||||||||||956.0||||143.0|||8.0|||||
||2016||||213.0|||709.0|||||3404.0||||||||677.0||||142.0|||4.0||674.0|||
||2017||||200.0|||799.0|||||958.0||||||||847.0||||399.0|||||529.0|||
||2018|||||||661.0|||||793.0||||||||630.0||||991.0|||||435.0|||
||2019|||||||667.0|||||1101.0||||||||270.0||||661.0||||||||
||2020|||||||627.0|||||833.0||||||||||||94.0||||||||
||2021|||||||698.0|||||768.0||||||768.0||895.0||||105.0||||||||
|Üretim Miktarı ve İkinci Ekiliş ve 01.13.51.00.00. (Patates (Tatlı Patates Hariç)) - Ton|2015||||||||||||||300.0||||||||||||||||||
||2016||||||||||||||264.0||||||||||||||||||
||2017||||||||||||||300.0||||||||||||||||||
||2018||||||||||||||320.0||||||||||||||||||
||2019||||||||||||||326.0||||||||||||||||||
||2020||||||||||||||311.0||||||||||||||||||
||2021||||||||||||||305.0||||||||||||||||||
|Üretim Miktarı ve İkinci Ekiliş ve 01.19.10.20.00. (Mısır (Slaj)) - Ton|2015||400.0|19760.0|2500.0|||2000.0||||24750.0|17500.0||||1400.0|9600.0|9000.0|60000.0|38136.0||29750.0||3250.0||||406.0|||55250.0|
||2016||1200.0|20140.0|1900.0|||2000.0||||11000.0|28000.0||||2138.0|9600.0|18000.0|60000.0|35412.0||37000.0||3250.0||||352.0|||55250.0|
||2017||800.0|19400.0|1800.0|750.0||2000.0||||11000.0|80500.0||||2500.0|10000.0|15750.0|60000.0|36774.0||28000.0||3250.0||||420.0|||59500.0|
||2018||800.0|33552.0|1800.0|750.0||2000.0||||22000.0|80500.0||||2550.0|10000.0|20000.0|60000.0|31320.0||28000.0||3250.0||||360.0|||70000.0|
||2019||880.0|42007.0|4000.0|750.0||2000.0||||36000.0|87500.0||||2400.0|16000.0|24000.0|102000.0|37800.0||24500.0||1625.0||||339.0|8250.0||66500.0|
||2020||2000.0|38058.0|5000.0|2500.0||2000.0||||36000.0|87500.0||||2646.0|16000.0|23500.0|192000.0|127980.0||52650.0||5000.0||||1200.0|23100.0||126000.0|
||2021||2000.0|43200.0|10400.0|2500.0||2000.0||||63000.0|87500.0||||4397.0|24000.0|32400.0|150000.0|149000.0||54180.0||2500.0|8000.0||3300.0|1215.0|39000.0||175000.0|
||||||||||||||||||||||||||||||||||
