|||Sütunlar|||||||||||||||||||||||||||||||
Satırlar|||Konya(Ahırlı)-1868|Konya(Akören)-1753|Konya(Akşehir)-1122|Konya(Altınekin)-1760|Konya(Beyşehir)-1188|Konya(Bozkır)-1207|Konya(Cihanbeyli)-1222|Konya(Derbent)-1907|Konya(Derebucak)-1789|Konya(Doğanhisar)-1285|Konya(Emirgazi)-1920|Konya(Ereğli)-1312|Konya(Güneysınır)-1933|Konya(Hadim)-1375|Konya(Halkapınar)-1937|Konya(Hüyük)-1804|Konya(Ilgın)-1400|Konya(Kadınhanı)-1422|Konya(Karapınar)-1441|Konya(Karatay)-1814|Konya(Kulu)-1491|Konya(Meram)-1827|Konya(Sarayönü)-1598|Konya(Selçuklu)-1839|Konya(Seydişehir)-1617|Konya(Taşkent)-1848|Konya(Tuzlukçu)-1990|Konya(Yalıhüyük)-1994|Konya(Yunak)-1735|Konya(Çeltik)-1902|Konya(Çumra)-1262|
||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||
||2020|2980.0|4.0|677.0|0.0|1250.0|9944.0|7.0|270.0|6.0|635.0|250.0|4000.0|315.0|205.0|55.0|252.0|2360.0|50.0|61.0|284.0|8.0|610.0|90.0|100.0|275.0|208.0|35.0|850.0||0.0|386.0|
||2021|3000.0|4.0|677.0|0.0|1250.0|9944.0|7.0|270.0|6.0|200.0|326.0|4000.0|315.0|150.0|55.0|253.0|2360.0|45.0|61.0|284.0|8.0|610.0|95.0|100.0|275.0|208.0|30.0|800.0||0.0|350.0|
|Toplu Meyveliklerin Alanı ve 01.24.10.00.02. (Elma (Starking)) - Dekar|2015|1600.0|6.0|786.0|20.0|825.0|5829.0|10.0|280.0|2.0|650.0|5.0|5000.0|195.0|658.0|150.0|300.0|1950.0|152.0|101.0|509.0|0.0|1014.0|15.0|300.0|380.0|215.0|30.0|1443.0|1841.0|100.0|550.0|
||2016|1600.0|6.0|786.0|0.0|1250.0|5829.0|10.0|280.0|2.0|650.0|5.0|6000.0|190.0|600.0|150.0|270.0|1960.0|140.0|101.0|509.0|0.0|1000.0|15.0|300.0|400.0|214.0|30.0|1430.0|1841.0|0.0|470.0|
||2017|1605.0|6.0|787.0|0.0|1254.0|5846.0|10.0|281.0|2.0|652.0|5.0|6018.0|191.0|602.0|150.0|271.0|1966.0|140.0|101.0|510.0|0.0|1003.0|30.0|301.0|401.0|216.0|30.0|1434.0|1877.0|0.0|471.0|
||2018|1600.0|10.0|787.0|0.0|1254.0|5829.0|10.0|280.0|2.0|652.0||6000.0|191.0|602.0|150.0|272.0|1960.0|140.0|101.0|510.0|0.0|1003.0|40.0|50.0|400.0|215.0|30.0|1430.0|1870.0|0.0|61.0|
||2019|1500.0|11.0|787.0|0.0|1254.0|5719.0|10.0|280.0|4.0|652.0||6000.0|190.0|505.0|150.0|272.0|1960.0|140.0|101.0|510.0|0.0|1001.0|30.0|50.0|400.0|215.0|30.0|1435.0||0.0|61.0|
||2020|1500.0|11.0|791.0|0.0|1300.0|5719.0|10.0|280.0|4.0|652.0||6000.0|200.0|425.0|150.0|274.0|1960.0|140.0|101.0|510.0|0.0|1000.0|30.0|50.0|400.0|215.0|32.0|1200.0||0.0|65.0|
||2021|1500.0|11.0|791.0|0.0|1300.0|5719.0|10.0|280.0|4.0|200.0||6000.0|200.0|390.0|150.0|275.0|1960.0|140.0|101.0|510.0|0.0|1000.0|34.0|50.0|400.0|215.0|24.0|1050.0||0.0|60.0|
|Toplu Meyveliklerin Alanı ve 01.24.10.00.03. (Elma (Amasya)) - Dekar|2015|260.0||560.0||0.0|3067.0||130.0|2.0|500.0||80.0||197.0|1000.0|0.0|||51.0|0.0||200.0|9.0|25.0|110.0|130.0||232.0||0.0|165.0|
