||2021|||||||||||||||||||||4.0|||||10.0||||82.0|||24.0|585.0|||50.0||8.0|||||||||9.0|6.0|948.0|9.0|900.0||||73.0|||||||158.0|||43.0|||5.0|||||||||2.0||366.0||287.0||||
|Osmaniye-80|2004||||||||||1800.0||||||||||||||||||||17.0||||||||||||||||||||334.0||336.0||10.0||||||||||||||||||||||||||||||||
||2005||||||||||6000.0|500.0|||||||||||||||||||14.0||||||||||||||||||||353.0||338.0||10.0||||||||||||||||||||||||||||||||
||2006||||||||||6.0|3.0|||||||||||||||||||4.0||||||||||||||||||2.0||178.0|5.0|358.0||||||||||||||||||||||||||||||||||
||2007||||||||||14000.0||||||||||||||||||||||||||||||||||||||2.0||150.0||425.0||||||||||||||||||||||||||||||||||
||2008||||||||||7980.0||||||||35.0||||||||||||||||||||||||||||||||135.0||491.0||||||||||||||||||||||||||||||80.0||||
||2009||||||||||4800.0|100.0|||||||||||||||||||||||||||||||||||||||118.0||416.0||||||||||||||||||||||||||||||24.0||||
||2010||||||||||7000.0||||||||||||||||||||||||||||||||||||||||90.0||675.0||||||||||||||||||||||||||||12.0||50.0||||
||2011||||||||||3542.0||||||||||||||||||||||||||||||||||||||||30.0||550.0||||||||||||||||||||||||||||12.0||50.0||||
||2012||||||||||3612.0||||||||||||||||||||||||||||||||||||||||||322.0||||||||||||||||||||||||||||6.0||161.0||||
||2013||||||||||960.0|||||||80.0|||||||||||||||||||||||||||||||||||180.0||||||||||||||||||||||||||||21.0||135.0||||
||2014||||||||||848.0|||||||35.0|||||||||||||||||||||||||||||||||||181.0||||||||||||||||||||||||||||18.0||118.0||||
||2015||||||||||448.0|||||||27.0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||21.0||125.0||||
||2016||||||||||||||||||||||||||||||||||||||||||||||||||10.0||90.0||||||||||||||||||||||||||||21.0||45.0||||
||2017||||||||||||||||||||||||||||||||||||||||||||||||||||80.0||||||||||||||||||||||||||||14.0||75.0||||
||2018||||||||||||||||||||||||||||||||||||||||||||||||||||80.0||||||||||||||||||||||||||||22.0||105.0||||
||2019||||||||||||||||||||||||||||||||||||||||||||||||8.0||111.0|24.0|525.0||||||||||||||||||||||||||||||||||
||2020||||||||||||||||||||||||||||||||||||||||||||||||||2140.0|24.0|870.0||||||||||||||||||||||||||||||||||
||2021||||||||||||||||||||||||||||||||||||||||||||||||||7305.0||723.0||||||||||||||||||||||||||||||112.0||||
|Rize-53|2004||||||||||||||||||||||||||||||||||||||||||||||||||35.0|||||||||||||1.0|1.0|1.0||||||||||||8.0|||43.0||1.0||||
||2005||||||||||||||||||||||||||||||||||||||||||||||||||45.0||||||||||||||||||||||||||||||||||||
||2006||||||||||||||||||||||||||||||||||||||||||||||||||40.0||||||||||||||||||||||||||||||||||||
||2007||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||6.0||||||
|Sakarya-54|2004||||||||||||||||||||||||||||||44.0||||249.0|19.0|522.0||||||||||||4.0||4516.0||52.0||||17.0||||||||||||||||||||||||||||||
||2005||||||||||||||||||||||||||||||5.0||||196.0|12.0|520.0||||||||||||2.0||4475.0|70.0|||4.0||3.0|||14.0||||40.0|||||||||||||||||122.0|||||10.0|
||2006||||||||||||||||||||||||||||||18.0||||468.0|360.0|||||||||||||4.0||5195.0||55.0||||18.0||||||||||||||||||||||||||||||
||2007||40.0||||||||||||||||||||||||||||||||165.0|360.0||||3.0|||||||||||6106.0||403.0||||4.0|||14.0||||40.0|24.0||||||||||||||||270.0|||||16.0|
||2008||40.0||||||||||||||||||||||||||||||||167.0|378.0||||2.0|||||||||||6242.0|2.0|2245.0||||16.0|||13.0||||58.0|24.0||||||||||||||||126.0|||||2.0|
||2009|||||||||||||||||600.0|||||||||||||||||30.0|498.0||||2.0||||||||1.0|||2335.0||1043.0||||32.0|||14.0||||188.0|5.0||||||||||||||||276.0|||||2.0|
||2010|||||||||||||||||600.0|||||||||||||||||37.0|490.0|||||||||||||||736.0||648.0|||||||13.0||||68.0||||||||||||||100.0|||276.0||54.0|||2.0|
||2011|||||||||||||||||600.0|||||||||||||||||134.0|490.0|||||||||||||||1576.0||648.0|||||||13.0||||68.0|||||||||||||||||326.0||54.0|||2.0|
||2012|||||||||||||||||586.0|||||||||||||||||156.0|490.0|||||||||||||||1726.0||648.0|||||||13.0||||178.0|||||||||||||||||541.0||264.0|||2.0|
||2013|||||||||||||||||550.0|||||||||||||||||164.0|490.0|||||||||||||||1744.0||667.0|||||||13.0||||178.0|||||||||||||||||541.0||270.0|||2.0|
||2014|||||||||||||||||589.0|||||||||||||||||171.0|490.0|||||||||||||||1776.0||642.0|||||||13.0||||178.0|||||||||||||||||501.0||272.0|||2.0|
||2015|||||||||||||||||450.0|||||||||||||||||169.0|300.0|||||||||||||||2480.0||511.0|||||||13.0||||218.0|||||||||||||||||837.0||360.0|||2.0|
||2016|||||||||||||||||293.0|||||||||||||||||179.0|324.0|||||||||||||||1704.0||355.0|||||||13.0||||218.0|||||||||||||||||651.0||360.0|||2.0|
||2017|||||||||||||||||293.0|||||||||||||||||209.0|324.0|||||||||||||||1579.0||345.0|||||||13.0||||228.0|||||||||||||||||651.0||360.0|||2.0|
||2018|||||||||||||||||293.0|||||||||||||||||230.0|359.0|||||||||||||||1707.0||472.0|||||||13.0||||228.0|||||||||||||||||651.0||360.0|||2.0|
||2019|||||||||||||||||293.0|||||||||||||||||228.0|359.0|||||||||||||||1697.0||506.0|||||||13.0||||230.0|||||||||||||||||651.0||360.0|||2.0|
||2020|||||||||||||||||300.0|||||||||||||||||294.0|426.0|||||5.0||||||||||1841.0||519.0|||||||1.0||||230.0|||||||||||||||||645.0||360.0|||2.0|
||2021|||||||||||||||||300.0|||||||||||||||||302.0|426.0|||||0.0||||||||||1745.0||533.0|||||||1.0||||226.0|||||||||||||||||627.0||360.0|||2.0|
|Samsun-55|2004|325.0|60.0|||90.0|||||29250.0||200.0|||3600.0|360.0|250.0|||||||||||||120.0||||10600.0|42.0|4.0|1253.0|||||||||||70.0||61949.0|74.0|2381.0||||12.0|||135.0|||||||||||||||||||||1059.0||525.0||||
||2005|375.0|100.0|||150.0|||||24000.0||225.0|||2550.0|450.0|350.0|||||||||||||92.0||||10604.0|19.0|3.0|798.0|||||||||||7.0||61433.0|27.0|4829.0||||3.0||3.0|138.0|||||||||||||||||||||1524.0||750.0||||
||2006|375.0|100.0|||150.0|||||27000.0|500.0|350.0|225.0||3105.0||450.0|||||||||||||88.0||||10598.0|17.0|3.0|623.0|2.0|2.0||||1.0||||1002.0|||58083.0|83.0|5515.0||||4.0||3.0|138.0||||4.0|2.0||2.0||||||||||||||1533.0||775.0||||
||2007|375.0|100.0|||150.0|||||28500.0||175.0|270.0||2588.0||450.0|||||||||6.0||5.0||84.0||||9626.0|29.0||640.0||1.0|1.0|||1.0|||||2160.0||53528.0|36.0|5793.0||||5.0||3.0|138.0||||3.0|||||||||||||||||1543.0||840.0||||
||2008|375.0|100.0|||150.0|||||12100.0|338.0|175.0|270.0||||450.0|840.0||||||||||||85.0||||6062.0|30.0||1705.0||2.0|1.0|||1.0||||2603.0|||55005.0|36.0|10972.0||||11.0|||135.0||||3.0|||||||||||||||||1548.0||760.0||||
||2009|388.0|110.0|||165.0|||||36000.0|11250.0|188.0|270.0||||450.0|980.0||||||||||||94.0||||66.0|30.0||2.0||2.0|1.0|||1.0||||3.0|||2218.0|40.0|816.0||1.0||11.0|||285.0||||975.0|||290.0|||||||||||5000.0|675.0||57393.0||9763.0||||
||2010|400.0|500.0|||180.0|||||36000.0|14300.0|240.0|210.0||300.0|438.0|1200.0|1200.0||||||||||||104.0||||79.0|35.0||2.0||5.0|1.0|||1.0||||3.0|||2488.0|33.0|1047.0||1.0||18.0|||460.0||||945.0|||1190.0|||||||||||5625.0|2500.0||36336.0|400.0|18915.0||||
||2011|413.0|510.0|||195.0|||||36000.0|16900.0|240.0|225.0||300.0|500.0|1230.0|1200.0||||||||||||114.0||||77.0|65.0||2.0||4.0|1.0|||1.0||||3.0|8.0||2455.0|33.0|1093.0||1.0||15.0|||383.0||||7606.0|||1313.0|||||||||||6480.0|2650.0||34663.0|400.0|29717.0||||
||2012|413.0|510.0|||195.0|||||35750.0|16900.0|260.0|244.0||300.0|500.0|1201.0|1200.0||||||||||||114.0||||77.0|65.0||2.0||4.0|1.0|||1.0||||6.0|8.0||2455.0|33.0|1058.0||1.0||15.0|||280.0||||7543.0|||765.0|||||||||||6300.0|4000.0||26114.0|1100.0|25861.0||||
||2013|413.0|510.0|||195.0|||||45000.0|18200.0|260.0|244.0||300.0|500.0|1209.0|1350.0||||||||||||112.0||||71.0|60.0||2.0||4.0|1.0|||1.0||||3.0|8.0||2662.0|39.0|1294.0||2.0||15.0|||285.0||||7544.0|||1313.0|||||||||||6480.0|2970.0||28466.0|4600.0|26457.0||||
||2014|413.0|510.0|||195.0|||||39900.0|17680.0|210.0|140.0|193.0|||332.0|1230.0|30.0|||||||||||113.0||||93.0|63.0||2.0||7.0|1.0|||1.0||||6.0|12.0||2417.0|61.0|1127.0||||9.0|||289.0||||7622.0|||1275.0|||||||||||3840.0|3375.0|4463.0|23864.0|3200.0|17682.0|||2.0|
||2015|413.0|110.0|||195.0|||||39200.0|18000.0|210.0|140.0|193.0|||327.0|1120.0|30.0||||||||||||||||||||||||||||||||||||||||439.0||||7053.0|60.0||1282.0|||7.0|1.0|||1.0||||4044.0|3572.0|4420.0|27796.0|3291.0|18781.0|||11.0|
||2016|413.0|110.0|||195.0|||||36000.0|16900.0|210.0|140.0|193.0|||330.0|980.0|30.0|||||||||||||||143.0|||||||||||||||128.0|80.0|27.0|559.0|||||||375.0||||8578.0|60.0||1362.0|||7.0|1.0|||1.0||||4035.0|3412.0|4813.0|28016.0|3514.0|20245.0|||11.0|
||2017|413.0|110.0|||195.0|||||11000.0|7800.0|210.0|140.0|193.0|||330.0|300.0|30.0|||||||||||||||163.0|||||||||||||||139.0|200.0|41.0|938.0|||||||383.0||||9866.0|60.0||910.0|||7.0|1.0|||1.0||||4224.0|4065.0|5225.0|27831.0|3850.0|21401.0|||11.0|
||2018|412.0|110.0|||195.0|||||||210.0|140.0|192.0|||330.0||30.0|||||||||||||||195.0||||||||||||||3.0|151.0|256.0|54.0|980.0|||||||373.0||||3002.0|60.0||257.0|||7.0|1.0|||1.0||||1728.0|1122.0|825.0|12789.0|767.0|7557.0|||11.0|
||2019|250.0|70.0|||135.0|||||||105.0|88.0|123.0|||180.0||15.0|||||||||||||||200.0|||||||||||||||151.0|265.0|60.0|990.0|||||||351.0||||2963.0|60.0||272.0|||3.0|1.0|||1.0||||1803.0|1227.0|825.0|10888.0|869.0|7642.0|||13.0|
||2020|425.0|||||||||||88.0|88.0|123.0|||105.0|||||||||||||||||194.0|||||||||||||||121.0|275.0|66.0|980.0|||||||266.0||||3228.0|60.0||327.0|||10.0|4.0|3.0||1.0||||1549.0|1173.0|762.0|8616.0|1024.0|7529.0|||64.0|
||2021|375.0|||||||||||70.0|70.0|88.0|||90.0|||||||||||||||||188.0|||||||||||||||121.0|275.0|66.0|980.0|||||||267.0||||3166.0|60.0||416.0|||49.0|29.0|5.0||1.0||||1548.0|1174.0|762.0|8190.0|1180.0|7445.0|||46.0|
|Şanlıurfa-63|2004||||||||||150.0||10.0||||25.0|20.0||||||||198.0|90.0|||||||||||||||||||||180.0|757.0||401.0||136.0||||||||||||||||||||||||||||50.0||||||
||2005||||||||||50.0|||||||||||||||104.0|256.0|32.0||||||||4.0|||||||||||||907.0||244.0|56.0|116.0||||||||||||30.0||||||||||||||||140.0||||||
||2006||||||||||50.0|||||||||||||||104.0|16.0|96.0||||||||4.0||||||||||||125.0|457.0||244.0|245.0|146.0||||||||||||30.0||||||||14.0||||||||140.0||3.0||||
||2007||||||||||50.0||||||||||||4.0|||104.0|16.0|96.0||||||||20.0||||||||||||125.0|457.0||372.0|245.0|123.0||||||||||||||||||||14.0||||||||350.0||3.0||||
||2008||||||||||50.0||||||||||||4.0|||104.0||180.0||||||||||||||||||||63.0|325.0||135.0|585.0|546.0||||||||||||||||||||14.0||||||||350.0||||||
||2009|||||||||||||||60.0||30.0||||||||||13.0|1170.0|||||||12.0|||||||1.0||||||264.0||380.0|351.0|494.0||||2.0||||||||||||||||||||||||||||||
||2010|||||||||||||||60.0||30.0||||||||||14.0|832.0|||||||||||||||||||18.0|264.0||630.0|364.0|919.0||||||||||||||||||||||||||||||||||
||2011|||||||||||||||60.0||30.0||||||||||14.0|832.0|||||||||||||||||||18.0|264.0||662.0|364.0|919.0||||||||||||||||||||||||||||35.0||4.0||||
||2012|||||||||||||||49.0||123.0||||||||||42.0|1890.0|||||||||||||||||||18.0|286.0||734.0|364.0|3445.0||||||||||||||||||||||||||||44.0||3.0||||
||2013|||||||||||||||44.0||122.0||||||||||42.0|1936.0|||||||30.0||||||||||||18.0|286.0||1054.0|364.0|3529.0||||||||||||||||||||||||||||44.0||25.0||||
||2014|||||||||||||||105.0||||||||||||42.0|2033.0|||||||||||||||||||24.0|208.0||654.0|230.0|3530.0||||||||||||||||||||||||||||44.0||3.0||||
||2015|||||||||||||||||||||||||||42.0|2003.0|||||||||||||||||||6.0|229.0||784.0|570.0|6454.0||||||||||||||||||||||||||||44.0||3.0||||
||2016|||||||||||||||||||||||||||42.0|1600.0||||||||||||||||||||261.0||836.0|590.0|6795.0||||||||||||||||||||||||||||46.0||||||
||2017|||||||||||25.0|||||||||||||||||3500.0||25.0||||||||||||||||||621.0||1302.0|100.0|8685.0||||||||||||||||||||||||||||46.0||||||
||2018|||||||||||25.0|||||||||||||||||3500.0||25.0||||||||||||||||||621.0||1302.0|200.0|8685.0||||||||||||||||||||||||||||46.0||||||
||2019|||||||||||25.0|||||||||||||||||3500.0||90.0||||35.0||||||||30.0||||2812.0||101.0||2302.0|1240.0|4950.0||||||||||||||||||||||||||||49.0||||||
||2020|||||||||||25.0|||||||||||||||||3500.0||90.0||||38.0|12.0|||||||30.0||||2500.0||501.0||2332.0|1050.0|5025.0||||||||||||||||||||||||||||||||||
||2021|||||||||||25.0|||||||||||||||||3500.0||65.0||||38.0|12.0|||||||30.0||||2500.0||541.0||2408.0|1100.0|5475.0||||||||||||||||||||||||||||||||||
|Siirt-56|2004||||||||||||||||||||||||||||||||||||||||||||||||||116.0||135.0||||||||||||||||||||||||||||||||||
||2005||||||||||||||||||||||||||||||||||||||||||||||||||116.0||135.0||||||||||||||||||||||||||||||||||
||2006||||||||||||||||||||||||||||||||||||||||||||||||||126.0||151.0||||||||||||||||||||||||||||||||||
||2007||||||||||||||||||||||||||||||||||||||||||||||||||60.0||108.0||||||||||||||||||||||||||||||||||
||2008||||||||||||||||||||||||||||||||||||||||||||||||||60.0||108.0||||||||||||||||||||||||||||||||||
||2010||||||||||||||||||||||||||||||||||||||||||||||||||||450.0||||||||||||||||||||||||||||||||||
||2011||||||||||||||||||||||||||||||||||||||||||||||||||||450.0||||||||||||||||||||||||||||||||||
||2012||||||||||||||||||||||||||||||||||||||||||||||||||||439.0||||||||||||||||||||||||||||||||||
||2013||||||||||||||||||||||||||||||||||||||||||||||||||||940.0||||||||||||||||||||||||||||||||||
||2014||||||||||||||||||||||||||||||||||||||||||||||||||||442.0||||||||||||||||||||||||||||||||||
||2015||||||||||||||||||||||||||||||||||||||||||||||||||||438.0||||||||||||||||||||||||||||||||||
||2016||||||||||||||||||||||||||||||||||||||||||||||||||368.0||||||||||||||||||||||||||||||||||||
||2017||||||||||||||||||||||||||||||||||||||||||||||||||800.0||||||||||||||||||||||||||||||||||||
||2018||||||||||||||||||||||||||||||||||||||||||||||||||848.0||||||||||||||||||||||||||||||||||||
||2019||||||||||||||||||||||||||||||||||||||||||||||||||896.0||||||||||||||||||||||||||||||||||||
||2020||||||||||||||||||||||||||||||||||||||||||||||||||896.0||||||||||||||||||||||||||||||||||||
||2021||||||||||||||||||||||||||||||||||||||||||||||||||2917.0||||||195.0||||||||||||||||||||||||||||||
|Sinop-57|2004|||1.0||||||||||||10.0||2.0|||||||||||||||||7.0||||||||||||||||16.0|||||||||15.0||||46.0|2.0||6.0||1.0|1.0|||||||||6.0||619.0|6.0|177.0|||1.0|
||2005||2.0|1.0||||||||||||13.0||4.0|||||||||||||||||7.0||||||||||||||||16.0|||||||||15.0||||41.0|3.0|2.0|6.0||1.0|1.0|||||||||7.0||641.0|3.0|137.0|||2.0|
||2006|1.0|4.0|1.0|3.0||||||||2.0|2.0||22.0|1.0|10.0||2.0|||||||||||||||23.0|6.0||9.0||1.0|||||||||8.0||65.0||60.0||||1.0|||47.0||||78.0|2.0|4.0|2.0||1.0|||||||||3.0|9.0||619.0|5.0|103.0|||5.0|
||2007|1.0|2.0|1.0||2.0|||||||2.0|2.0||9.0|1.0|6.0||2.0|||||||17.0||1.0||||||24.0||||||||||||||3.0||42.0|5.0|49.0||||5.0|||10.0||||66.0|5.0||9.0||2.0|1.0||||||||3.0|9.0||774.0|6.0|225.0|||9.0|
||2008|1.0|2.0|1.0||2.0|||||||2.0|2.0||9.0|2.0|6.0||2.0|||||||15.0||||1.0||||24.0||||||||||||||3.0||54.0|5.0|65.0||||5.0|||10.0||||63.0|7.0||10.0||2.0|1.0||||||||3.0|9.0||784.0|6.0|243.0|||9.0|
||2009|1.0|2.0|1.0||2.0|||||||2.0|2.0||9.0|2.0|6.0||2.0|||||||||||9.0||||27.0|||3.0|2.0||||||||||23.0||63.0|18.0|143.0||||2.0|||27.0||||63.0|7.0||15.0||4.0|1.0||||||||3.0|34.0||749.0|186.0|385.0|||9.0|
||2010|20.0|8.0|1.0||2.0|||||||1.0|31.0||52.0|20.0|102.0||24.0|||||||||||6.0|||||||6.0|3.0||||||||||20.0||63.0|12.0|150.0||||3.0|||43.0||||26.0|2.0||38.0||10.0|1.0||||||||4.0|63.0||852.0|118.0|518.0|||12.0|
||2011|20.0|8.0|1.0||2.0|||||||1.0|31.0||250.0|20.0|102.0||24.0|||||||||||7.0|||||||6.0|3.0||||||||||20.0||67.0|13.0|155.0||||3.0|||47.0||||29.0|2.0||38.0||10.0|1.0||||||||4.0|76.0||838.0|118.0|531.0|||12.0|
||2012|20.0|8.0|1.0||2.0|||||||1.0|17.0||228.0|10.0|68.0||4.0|||||||||||10.0|||||||6.0|3.0||||||||||20.0||69.0|13.0|182.0||||3.0|||50.0||||33.0|2.0||40.0||10.0|1.0||||||||4.0|76.0||828.0|118.0|520.0|||12.0|
||2013|20.0|8.0|1.0||2.0|||||||1.0|17.0||228.0|3.0|68.0||2.0|||||||12.0||||11.0||||5.0|||6.0|3.0||||||||||20.0||173.0|14.0|216.0||||3.0|||53.0||||28.0|2.0||41.0||11.0|1.0||||||||4.0|79.0||726.0|118.0|506.0|||13.0|
||2014|14.0|6.0|1.0||||||||||12.0||198.0||46.0|||||||||12.0||||11.0||||5.0|||6.0|3.0||||||||||20.0||173.0|14.0|240.0||||3.0|||43.0||||25.0|2.0||38.0||11.0||||||||||73.0||726.0|114.0|565.0|||9.0|
||2015|14.0|6.0|1.0||||||||||12.0||198.0||45.0|||||||||12.0||||11.0||||5.0|||6.0|3.0||||||||||20.0||173.0|14.0|237.0||||3.0|||46.0||||25.0|1.0||38.0||11.0||||||||||67.0||705.0|115.0|528.0|||9.0|
||2016|14.0|6.0|||||||||||12.0||198.0||45.0|||||||||12.0||||11.0||||9.0|||6.0|6.0||||||||||20.0||173.0|14.0|231.0||||3.0|||46.0||||25.0|1.0||38.0||11.0||||||||||67.0||710.0|115.0|558.0|||9.0|
||2017|14.0|6.0|||||||||||12.0||198.0||45.0|||||||||12.0||||11.0||||9.0|||6.0|6.0||||||||||20.0||173.0|14.0|231.0||||3.0|||46.0||||25.0|1.0||38.0||11.0||||||||||67.0||725.0|115.0|578.0|||9.0|
||2018|14.0|6.0|||||||||||12.0||198.0||45.0|||||||||12.0||||11.0||||9.0|||6.0|5.0||||||||||20.0||173.0|14.0|231.0||||3.0|||46.0||||25.0|1.0||38.0||11.0||||||||||65.0||707.0|115.0|567.0|||9.0|
||2019|14.0|6.0|||||||||||12.0||198.0||45.0|||||||||12.0||||11.0||||9.0|||6.0|6.0||||||||||27.0||173.0|20.0|231.0||||3.0|||46.0||||25.0|1.0||38.0||11.0||||||||||65.0||707.0|115.0|567.0|||9.0|
||2020|13.0|6.0|||||||||||10.0||187.0||46.0|||||||||12.0||||11.0||||9.0|||6.0|5.0||||||||||20.0||171.0|20.0|237.0||||3.0|||44.0||||21.0|1.0||30.0||11.0||||||||||65.0||654.0|112.0|556.0|||9.0|
||2021|13.0|6.0|||||||||||10.0||187.0||46.0|||||||||12.0||||18.0||||53.0|40.0||3.0|7.0|1.0||||1.0|||||20.0||195.0|26.0|229.0||||8.0|||57.0||||169.0|141.0||62.0||13.0|2.0||||2.0|||||113.0||718.0|112.0|712.0|||39.0|
|Şırnak-73|2004||||||||||||||||||||||||||||||||||||||||||||||||2.0||38.0||14.0||||||||||||||||||||||||||||||||||
||2005||||||||||||||||||||||||||||||||||||||||||||||||2.0||38.0||14.0||||||||||||||||||||||||||||||||||
||2006||||||||||||||||||||||||||||||||||||||||||||||||2.0||29.0||12.0||||||||||||||||||||||||||||||||||
||2007||||||||||||||||||||||||||||||||||||||||||||||||||||2.0||||||||||||||||||||||||||||||||||
||2008||||||||||||||||||||||||||||||||||||||||||||||||||||3.0||||||||||||||||||||||||||||||||||
|Sivas-58|2004||||||||||||||||||||||||||||||||||2.0|1.0|||||||||||||1.0||10.0||98.0||||1.0|||||||17.0|16.0|2.0|2.0|||||||||||1.0|4.0||332.0|7.0|57.0||||
||2005||||||||||||||||||||||||||||||||||2.0|1.0|||||||||||||1.0||50.0||134.0||||1.0|||||||17.0|16.0|2.0|2.0|||||||||||1.0|4.0||209.0|7.0|52.0||||
||2006|||||||||||||||||||||||||||||||||||3.0|||||||||||||1.0||37.0||94.0||||1.0|||||||5.0|16.0||10.0|||||||||||1.0|3.0||235.0|7.0|108.0||||
||2007|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||5.0|12.0||||||||||||||15.0||134.0|11.0|112.0||||
||2008|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||5.0|7.0||||||||||||||10.0||133.0|10.0|113.0||||
||2009|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||10.0|7.0||||||||||||||13.0||159.0|6.0|118.0||||
||2010||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||4.0|||||||||||||13.0|13.0||302.0||279.0||||
||2011||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||7.0|||||||||||||12.0|29.0||167.0||152.0||||
||2012||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||12.0|||||1.0|1.0|||1.0||||15.0|51.0||223.0||187.0||||
||2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||15.0|||||1.0|1.0|||1.0||||15.0|55.0||235.0||193.0||||
||2014||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||15.0|||||1.0|1.0|||1.0||||12.0|54.0||212.0||198.0||||
||2015||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||19.0|||||1.0|1.0|||1.0||||21.0|73.0||267.0||258.0||||
||2016||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||18.0|||||1.0|1.0|||1.0||||20.0|82.0||261.0||253.0||||
||2017||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||19.0|||||1.0|1.0|||1.0||||18.0|99.0||266.0||280.0||||
||2018||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||19.0|||||1.0|1.0|||1.0||||16.0|114.0||262.0||307.0||||
||2019||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||15.0|||||1.0|1.0|||1.0||||17.0|108.0||293.0||302.0||||
||2020||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||20.0|||||||||||||15.0|133.0||378.0||329.0||||
||2021||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||21.0|||||2.0||||2.0||||12.0|149.0||444.0||725.0||||
|Tekirdağ-59|2004||||||3.0||||||||||||||||||||||||||||12.0|7.0|3.0||||||||||||||51.0||8.0||||1.0|||22.0||||32.0|2.0||1.0||3.0||||||||||2.0||291.0||||||
||2005||||||13.0||||||||||||||||||||||||8.0||3.0||17.0|13.0|2.0|2.0||1.0|1.0||||||||||207.0|||||||||4.0||||22.0|1.0||2.0||39.0||||||||||||266.0|||||5.0|
||2006||||||5.0||||||||||||||||||||||||2.0||||8.0|4.0|2.0|||||||||||3.0|3.0||32.0|||||||||5.0||8.0||63.0|12.0||5.0||13.0|1.0|1.0|1.0|||||||2.0||303.0||60.0|||13.0|
||2007||||||||||||||||||||||||||||||||||34.0||||||||||||||||154.0|||||||||3.0||||49.0|11.0||10.0||17.0|3.0|1.0|1.0|||||||4.0||335.0|5.0|50.0|||4.0|
||2008||||||||||||||||||||||||||||||||||10.0||||||||||||||||120.0||||14.0|||||3.0||||85.0|11.0||7.0||32.0|7.0|3.0|3.0||||||4.0|16.0||534.0|19.0|114.0||4.0|8.0|
||2009|||||||||||||3.0|||||||||||||||2640.0||||||3.0||||||||||||||||40.0|||||||||6.0||||155.0|13.0||5.0||44.0|11.0|1.0||||||||4.0||675.0||68.0|||18.0|
||2010||||||7.0|||||||0.0|||||||||||||||2790.0||||||7.0|12.0|||||||||||||||60.0|||||||||5.0||||59.0|0.0||2.0||40.0|3.0|3.0|||||9.0|||||503.0||14.0|||13.0|
||2011||||||4.0||||||||||||||||||||||2970.0||||||52.0|12.0|||||||||||||||196.0|||||||||8.0||||168.0|||||29.0|3.0|||||||||||297.0||7.0|||15.0|
||2012||||||4.0||||||||||||||||||||||2899.0||||||6.0|16.0|||||||||||||||25.0|||||||||11.0||||153.0|||2.0||38.0|2.0|||||||||||1074.0||6.0|||16.0|
||2013||9.0||||3.0||||6.0||||||||||||||||||2899.0||||||6.0|16.0|||||||||||||||26.0|||||||||6.0||||328.0|||7.0||46.0|2.0|2.0||||16.0||||2.0||1014.0||11.0|||15.0|
||2014||9.0||||3.0||||||||||||||||||||||2716.0||||||||||||||||||||||8.0|||||||||7.0||||302.0|20.0||5.0||46.0|2.0|2.0||||||||2.0||1166.0||11.0|||15.0|
||2015||23.0||||2.0||||11.0||||||||||||||||||2737.0|||||||||||||||||||||||||||||||14.0||2.0||427.0|20.0||4.0||50.0|4.0|6.0||||23.0||||33.0||1077.0|9.0|112.0|||16.0|
||2016||4.0||||2.0||||11.0||||||||||||||||||5226.0||||||5.0|||||||||||||4.0|||8.0||5.0|||||||15.0|1.0|2.0||751.0|20.0||4.0||46.0|9.0|3.0||||23.0||||52.0||1140.0|30.0|322.0|||16.0|
||2017||4.0||||2.0||||11.0||||||||||||||||||5226.0||||||5.0|||||||0.0||||||5.0|||8.0||5.0|||||||12.0|1.0|2.0||745.0|20.0||4.0||19.0|1.0|4.0||||26.0||||60.0||1121.0|25.0|322.0|||16.0|
||2018||2.0||||4.0||||11.0|||||||||||2.0|||||||5520.0||||||163.0|||||||||||||5.0|||8.0|6.0|182.0|||||||15.0|1.0|2.0||507.0|20.0||9.0||25.0|24.0|3.0|0.0|||26.0|||13.0|45.0||1097.0|26.0|127.0|||22.0|
||2019||2.0||||4.0||||11.0||||||||||||||||||5283.0||||||161.0|||||||||||||5.0|||432.0|33.0|137.0|||||||27.0||2.0||495.0|19.0||19.0||29.0|24.0|3.0||||26.0|||14.0|45.0||660.0|13.0|65.0|||35.0|
||2020||2.0||||4.0||||11.0||||||||||||||||||5940.0||||||143.0|||||||||||||5.0|||432.0||137.0|||||||11.0|1.0|2.0||499.0|19.0||19.0||25.0|24.0|3.0||||26.0||||45.0||1257.0|13.0|59.0|||27.0|
