|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2011|40.0||||||||||||||||||11963.0|7743.0||221.0||340.0||12063.0||391.0|116.0|3714.0|28.0|98.0|||||||||||||||80.0|||||||||||||||||
||2012|40.0||||||||||||||||||16976.0|7609.0||952.0|188.0|320.0||17755.0||543.0|663.0|4531.0|368.0|207.0|||||||||||||||80.0|||||||||||||||||
||2013|39.0||||||||||||||||||15791.0|7334.0||1061.0|169.0|335.0||20342.0||561.0|405.0|4498.0|399.0|264.0|||||||||||||||76.0|||||||||||||||||
||2014|37.0||||||||||||||||||15650.0|6873.0||1223.0|48.0|205.0||0.0||501.0|382.0|4238.0|399.0|165.0|||||||||||||||80.0|||||||||||||||||
||2015|74.0||||||||||||||||||15265.0|7606.0||1399.0|48.0|225.0||37544.0||629.0|371.0|4549.0|399.0|275.0|||||||||||||||576.0|||||||||||||||||
||2016|45.0||||||||||||||||||15284.0|7290.0||790.0|40.0|207.0||31329.0||652.0|234.0|3301.0|445.0|365.0|||||||||||||||557.0|||||||||||||||||
||2017|124.0||||||||||||||||||23553.0|19318.0||1291.0|84.0|325.0||31416.0||583.0|217.0|3828.0|583.0|433.0|||||||||||||||532.0|||||||||||||||||
||2018|129.0||||||||||||||||||23568.0|19253.0||1267.0|84.0|323.0||36194.0||583.0|137.0|3825.0|581.0|433.0|||||||||||||||527.0|||||||||||||||||
||2019|113.0||||||||||||||||||24501.0|24276.0||1288.0|84.0|340.0|36.0|39658.0||589.0|139.0|3870.0|593.0|483.0|||||||||||||||459.0|||||||||||||||||
||2020|45.0||||||||||||||||||25298.0|12204.0||1400.0|97.0|405.0|36.0|40207.0||662.0|144.0|3952.0|628.0|503.0|||||||||||||||720.0|||||||||||||||||
||2021|97.0||||||||||||||||||25881.0|12508.0||1390.0|99.0|439.0|38.0|42989.0||686.0|144.0|3814.0|655.0|552.0|||||||||||||||706.0|||||||||||||||||
|Isparta-32|2004|32073.0||1108.0|12601.0||||796.0|||||||||||209990.0|331580.0||4352.0|2715.0|4278.0|2163.0|12362.0|677.0|15661.0|9656.0|5424.0|1871.0|3901.0|2.0|161.0|67.0||||31.0|||297.0|1677.0|25.0|61.0|135.0|3595.0||177.0|406.0|1.0|169.0|48.0||||49.0|||35.0||||
||2005|31609.0||1126.0|14704.0||||383.0|||||||||||207798.0|291381.0||3754.0|4163.0|4371.0|2181.0|14236.0|642.0|14756.0|11190.0|6119.0|833.0|4567.0|2.0|164.0|59.0||||62.0|||290.0|2305.0|27.0|65.0|12.0|3551.0||121.0|408.0|1.0|170.0|48.0||||48.0|||42.0||||
||2006|26293.0||1086.0|14640.0||||728.0|||||||||||184582.0|302717.0||4062.0|5415.0|4249.0|2291.0|14681.0|636.0|13983.0|8773.0|5276.0|782.0|4336.0|2.0|159.0|58.0||||62.0|||308.0|2319.0|32.0|65.0|125.0|3741.0||128.0|408.0|1.0|173.0|40.0||||48.0|||15.0||||
||2007|18126.0|0.0|1110.0|14406.0||||439.0|||||||||||179007.0|306641.0||2851.0|8097.0|3864.0|2177.0|10251.0|418.0|16587.0|9141.0|6037.0|747.0|4541.0|2.0|154.0|54.0||||65.0|||299.0|2029.0|39.0|38.0|105.0|2930.0||103.0|337.0|4.0|153.0|39.0||||48.0|||17.0||||
||2008|22534.0|0.0|1414.0|13537.0||||459.0|||||||||||187101.0|328663.0||4089.0|14611.0|3602.0|2486.0|12309.0|348.0|16854.0|9580.0|6909.0|803.0|4567.0|2.0|108.0|65.0||||75.0|||364.0|3104.0|41.0|51.0|13.0|3458.0||178.0|426.0|4.0|119.0|32.0||||48.0|||20.0||||
||2009|26678.0|0.0|1199.0|14354.0||||341.0|||||||||||240193.0|346153.0||6251.0|18241.0|3637.0|3354.0|13905.0|413.0|20605.0|10778.0|7324.0|878.0|4897.0|2.0|154.0|66.0||0.0||79.0|||379.0|3221.0|41.0|89.0|8.0|3300.0||192.0|361.0|5.0|256.0|86.0|||||||22.0||||
||2010|35473.0|6.0|1236.0|18191.0||||232.0|||||||||||218911.0|306157.0||7781.0|16522.0|3728.0|2954.0|11405.0|389.0|21885.0|8734.0|6865.0|752.0|5128.0|2.0|137.0|57.0||0.0||88.0|||441.0|3168.0|38.0|89.0|13.0|3233.0||179.0|410.0|5.0|416.0|132.0|||||||21.0||||
||2011|30127.0|6.0|1271.0|19015.0||||215.0|||||||||||219533.0|355425.0||9129.0|25842.0|4300.0|3485.0|14258.0|360.0|24819.0|8163.0|7928.0|916.0|5498.0|2.0|102.0|57.0||0.0||109.0|||407.0|3612.0|29.0|107.0|8.0|3009.0||191.0|392.0|6.0|439.0|132.0|||||||15.0||||
||2012|29374.0|6.0|1271.0|15983.0||||215.0|||||||||||235116.0|354715.0||9836.0|35128.0|4501.0|3829.0|16908.0|399.0|25172.0|8204.0|7842.0|918.0|5999.0|2.0|104.0|56.0||0.0||108.0|||412.0|3916.0|28.0|107.0|8.0|3156.0||193.0|404.0|3.0|331.0|131.0|||||||7.0||||
||2013|30746.0|6.0|1369.0|17536.0||||211.0|||||||||||238996.0|351707.0||10802.0|33357.0|4472.0|4004.0|16582.0|399.0|31732.0|9752.0|10135.0|923.0|6563.0|2.0|104.0|57.0||0.0||107.0|||444.0|4108.0|24.0|104.0|8.0|2947.0||197.0|434.0|45.0|46.0|22.0|||||||6.0||||
||2014|35613.0|3.0|1420.0|12460.0||||101.0|||||||||||240035.0|350886.0||12459.0|42886.0|4335.0|3991.0|12141.0|173.0|21364.0|8900.0|6728.0|857.0|4227.0|3.0|103.0|42.0||0.0|0.0|255.0|||421.0|3314.0|15.0|106.0|8.0|2845.0||187.0|347.0|36.0|47.0|23.0|||||||6.0||||
||2015|25979.0|1.0|777.0|7447.0||||101.0|||||||||||175926.0|221043.0||12408.0|26561.0|3053.0|1779.0|4127.0|35.0|13768.0|5571.0|4674.0|545.0|3567.0|3.0|93.0|42.0||0.0|25.0|741.0|||371.0|1852.0|12.0|52.0|5.0|1761.0||176.0|310.0|36.0|22.0|16.0|||||||7.0||||
||2016|37339.0|3.0|1984.0|24128.0||||106.0|||||||||||230137.0|316567.0||13510.0|36289.0|3807.0|2486.0|14543.0|99.0|55657.0|11109.0|6342.0|670.0|5311.0|3.0|94.0|37.0|6.0|0.0|62.0|1033.0|||383.0|3320.0|6.0|49.0|6.0|2863.0||176.0|279.0|35.0|18.0|14.0|||||||5.0|||39.0|
||2017|30637.0||1344.0|24211.0||||107.0|||||||||||247208.0|323786.0||12206.0|34175.0|3758.0|2793.0|12567.0|177.0|33353.0|9336.0|8138.0|1072.0|5516.0||66.0|33.0|6.0||62.0|1305.0|||199.0|3424.0|6.0|50.0||2765.0||158.0|351.0|26.0|48.0|31.0|||||||4.0|||26.0|
||2018|60613.0||1152.0|27455.0||||108.0|||||||||||299958.0|341419.0||12790.0|63234.0|4021.0|2822.0|9122.0|178.0|36275.0|9104.0|8798.0|1022.0|6003.0||61.0|34.0|6.0||62.0|1361.0|||175.0|2700.0|5.0|44.0||2773.0||117.0|458.0|26.0|60.0|31.0|||||||4.0|||31.0|
||2019|46446.0||1008.0|26377.0||||105.0|||||||||||299643.0|352597.0||14075.0|65721.0|4211.0|2866.0|10062.0|167.0|36533.0|9428.0|9014.0|993.0|6205.0||42.0|32.0|7.0||38.0|1329.0|||165.0|3802.0|5.0|43.0||2600.0||112.0|486.0|24.0|61.0|31.0|||||||3.0|||29.0|
||2020|48013.0||890.0|23827.0||||95.0|||||||||||409874.0|424641.0||19564.0|77075.0|4534.0|4434.0|13413.0|159.0|40746.0|10593.0|10143.0|1294.0|6647.0||39.0|33.0|9.0||38.0|1832.0|||175.0|4028.0|5.0|44.0||3432.0||116.0|600.0|24.0|174.0|85.0|||||||2.0|||23.0|
||2021|29501.0||691.0|19727.0||||100.0|||||||||||487095.0|542089.0||23745.0|77495.0|5465.0|4046.0|22064.0|159.0|50281.0|10842.0|11915.0|1665.0|11544.0||31.0|35.0|14.0||38.0|1847.0|||184.0|4752.0|5.0|16.0||4576.0||97.0|672.0|26.0|493.0|284.0|||||||4.0|||3.0|
|İstanbul-34|2004|111.0||0.0|108.0||||112.0|||||||||||1094.0|932.0|48.0|10.0|404.0|1367.0|939.0|75.0|5.0|449.0|217.0|214.0|55.0|946.0|0.0|13.0|2.0||4.0|8.0|6.0|||217.0|7.0||1035.0||337.0||3.0|15.0|47.0|2.0||||||||||||
||2005|93.0||24.0|96.0||||132.0|||||||||||1083.0|746.0|40.0|9.0|337.0|1236.0|777.0|76.0|5.0|436.0|208.0|202.0|15.0|924.0|0.0|15.0|1.0||4.0|11.0|8.0|||219.0|7.0|50.0|887.0||317.0||4.0|16.0|47.0|1.0||||||||||||
||2006|84.0||48.0|90.0||||197.0|||||||||||980.0|638.0|15.0|11.0|256.0|1095.0|582.0|64.0|4.0|321.0|183.0|166.0||765.0|5.0|15.0|2.0||8.0||10.0|||210.0|8.0|50.0|1036.0||307.0||4.0|14.0|43.0|||||||||||||
||2007|64.0||595.0|90.0||||218.0|||||||||||780.0|560.0|15.0|7.0|203.0|684.0|516.0|61.0|3.0|273.0|189.0|162.0||621.0|4.0|13.0|2.0||8.0|2.0|10.0|||151.0|8.0|58.0|967.0||314.0||2.0|16.0|43.0|||||||||||||
||2008|72.0||660.0|96.0||||143.0|||||||||||946.0|601.0|15.0|16.0|203.0|690.0|519.0|76.0|3.0|311.0|189.0|166.0||657.0|4.0|15.0|2.0||8.0|2.0|12.0|||151.0|8.0|50.0|1088.0||344.0||2.0|20.0|43.0|||||||||||||
||2009|33.0|42.0|486.0|78.0||||215.0|||||||||||1179.0|1100.0|15.0|40.0|255.0|611.0|433.0|80.0|3.0|343.0|138.0|128.0||550.0|4.0|20.0|3.0||33.0|2.0|12.0|||148.0|8.0|75.0|1088.0||497.0||2.0|32.0|57.0|||||||||||||
||2010|55.0|70.0|514.0|78.0||||111.0|||||||||||1215.0|1014.0||24.0|462.0|636.0|845.0|87.0|3.0|437.0|56.0|107.0||458.0|0.0||4.0||34.0||6.0|||138.0|75.0|50.0|1088.0||430.0||4.0|8.0|46.0|||||||||||||
||2011|55.0|70.0|394.0|78.0||||124.0|||||||||||1293.0|916.0||31.0|634.0|619.0|917.0|93.0|4.0|348.0|54.0|129.0||504.0|0.0||6.0||40.0|1.0|7.0|||144.0|75.0|55.0|840.0||422.0||6.0|17.0|45.0|||||||||||||
||2012|55.0|70.0|514.0|6.0||||129.0|||||||||||1324.0|1172.0||33.0|628.0|608.0|560.0|95.0|6.0|432.0|55.0|149.0||506.0|0.0||11.0||40.0|2.0|7.0||22.0|144.0|76.0|50.0|1088.0||435.0||6.0|27.0|45.0|||||||||||||
||2013|53.0|70.0|355.0|7.0||||54.0|||||||||||1215.0|983.0||41.0|545.0|575.0|547.0|92.0|6.0|487.0|57.0|142.0||481.0|0.0||10.0||54.0|2.0|6.0|12.0|21.0|141.0|147.0|50.0|1073.0||407.0||6.0|35.0|3.0|||||||||||||
||2014|52.0|80.0|370.0|7.0||||120.0|||||||||||754.0|611.0||12.0|631.0|613.0|538.0|91.0||447.0|74.0|148.0||465.0|0.0||11.0||67.0|2.0|5.0|14.0|21.0|111.0|155.0|50.0|985.0||428.0||1.0|35.0|51.0|||||||||||||
||2015|40.0|80.0|370.0|7.0||||127.0|||||||||||697.0|547.0||12.0|657.0|614.0|463.0|92.0||458.0|74.0|148.0||470.0|0.0||11.0||72.0|2.0|5.0|10.0|6.0|111.0|154.0|40.0|993.0||502.0||1.0|33.0|51.0|||||||||||||
||2016|49.0|80.0|367.0|8.0||||140.0|||||||||||624.0|456.0||13.0|569.0|559.0|373.0|88.0||437.0|76.0|145.0||532.0|0.0||11.0||76.0|2.0|5.0|18.0|4.0|117.0|129.0|45.0|830.0||471.0||1.0|33.0|53.0|||||||||||||
||2017|76.0|119.0|284.0|||||127.0|||||||||||639.0|496.0||14.0|748.0|551.0|359.0|57.0||214.0|57.0|58.0||451.0|0.0||2.0||66.0|2.0|5.0|13.0|4.0|111.0|39.0|40.0|791.0||475.0||1.0|37.0|50.0|||||||||||||
