||2010|920.0||||||117.0|||||||50.0|||||||80.0||3.0|3.0||3741.0|269.0||1221.0|1626.0||9197.0||527.0|570.0|20476.0|||466.0|884.0||||38.0||||549.0|514.0|||||21.0|||
||2011|864.0||||||127.0|||||||55.0|||||||63.0|||4.0||4448.0|208.0||1040.0|1703.0||10094.0||455.0|585.0|20646.0|||455.0|616.0||||29.0||||530.0|550.0|||||21.0|||
||2012|793.0||||||127.0|||||||56.0|||||||60.0||1.0|6.0||4068.0|192.0||942.0|1611.0||9075.0||438.0|520.0|19688.0|||390.0|504.0||||30.0||||516.0|513.0|||||18.0|||
||2013|1205.0||||||127.0|||||||56.0|||||||55.0||1.0|6.0||3608.0|188.0||1076.0|1683.0||8640.0||506.0|482.0|19032.0|||377.0|477.0||||30.0||||488.0|151.0|||||14.0|||
||2014|1171.0||||||125.0|||||||50.0|||||||49.0|||4.0||3608.0|164.0||1109.0|1552.0||8187.0||522.0|472.0|19825.0|||327.0|370.0||||29.0||||417.0|183.0|||||13.0|||
||2015|1115.0||||||125.0|||||||50.0|||||||46.0|||4.0||3255.0|164.0||1134.0|1468.0||7760.0||522.0|419.0|18209.0|||241.0|289.0||||19.0||||372.0|352.0|||||17.0|||
||2016|1084.0||||||125.0|||||||50.0|||||||45.0|||4.0||3125.0|164.0||1093.0|1357.0||7229.0||497.0|399.0|17308.0|||221.0|275.0||||18.0||||370.0|340.0|||||17.0|||
||2017|848.0||||||157.0|||||||23.0|||||||44.0|||4.0||2896.0|179.0||1374.0|946.0||10830.0||366.0|179.0|33368.0|||242.0|282.0||||17.0||||170.0|179.0||||||||
||2018|833.0||||||122.0|||||||25.0|||||||40.0|||4.0||1559.0|181.0||1207.0|734.0||7765.0||288.0|144.0|25851.0|||179.0|214.0||||||||130.0|179.0||||||||
||2019|5395.0||||||278.0||||||||||||||17.0|||||915.0|172.0||1189.0|503.0||11833.0||150.0|401.0|27225.0|||98.0|321.0|||||125.0|||38.0|274.0||||||||
||2020|1590.0||||||87.0||||||||||||||17.0|||||856.0|123.0||1804.0|269.0||8702.0||45.0|360.0|20855.0|||82.0|367.0|||||25.0|||38.0|199.0||||||||
||2021|1268.0||||||62.0||||||||||||||11.0|||||323.0|58.0||1535.0|165.0||7392.0||33.0|284.0|20161.0|||67.0|314.0|||||10.0|||32.0|147.0||||||||
|Hatay-31|2004|29622.0||6615.0|1326.0|3085.0||4750.0|2330.0|5200.0||5715.0||150.0|44000.0||15460.0|50.0||4624.0||16327.0|110.0|290.0|1120.0|100.0|9875.0|59005.0|50545.0|12745.0|55468.0||||450.0|80554.0|||3990.0|34887.0|585.0||||39850.0|331.0|3293.0|5175.0|22642.0|86150.0|7960.0|||375.0|3800.0|||
||2005|27919.0||7625.0|1293.0|3525.0||5450.0|2080.0|4500.0||5375.0|||40770.0||16800.0|50.0||4335.0||20870.0|120.0|290.0|985.0|90.0|9808.0|66881.0|51210.0|10865.0|53929.0||70587.0|720.0||77929.0|264463.0|34500.0|3910.0|37459.0|567.0||||29050.0|300.0|2729.0|5175.0|23090.0|86880.0|8650.0|||375.0|3850.0|||
||2006|28536.0||6550.0|1233.0|2400.0||4660.0|1903.0|2420.0||4875.0|||42925.0||18100.0|240.0||4200.0||17235.0|120.0|295.0|1123.0|350.0|9772.0|57958.0|51515.0|11391.0|50617.0||70503.0|1500.0||93745.0|253730.0|39600.0|4185.0|37705.0|549.0||||46400.0|240.0|2574.0|4350.0|18340.0|83875.0|9175.0|||490.0|4405.0|||
||2007|24674.0|8.0|6657.0|1053.0|2830.0||4125.0|1878.0|1650.0||4425.0|||42765.0||15230.0|280.0||4363.0||12470.0|130.0|250.0|1350.0|530.0|11958.0|41155.0|52945.0|11525.0|40444.0||68341.0|1500.0||89643.0|209526.0|33950.0|4595.0|36154.0|574.0||||52850.0|240.0|2732.0|5760.0|18930.0|87300.0|8764.0|||210.0|4524.0|||
||2008|22357.0|8.0|7202.0|873.0|2368.0||3605.0|1894.0|1500.0||4550.0|||42065.0||14651.0|256.0||4270.0||16058.0|130.0|238.0|1410.0|524.0|12438.0|37475.0|51302.0|11630.0|39561.0||68754.0|1500.0||88416.0|207860.0|43950.0|3212.0|31336.0|2274.0||||51920.0|360.0|2482.0|6455.0|18800.0|144506.0|8440.0|||210.0|4117.0|||
||2009|21080.0|390.0|7892.0|1026.0|2615.0||3700.0|2017.0|1500.0||4568.0|30.0|300.0|37073.0||12861.0|232.0||4058.0|30.0|21528.0|180.0|308.0|1493.0|626.0|10444.0|37331.0|47912.0|11750.0|40441.0||78606.0|1500.0||82613.0|190706.0|41440.0|3386.0|34961.0|2084.0||||65655.0|271.0|2164.0|8749.0|13722.0|145368.0|7590.0|||258.0|3987.0|||
||2010|21551.0|391.0|8321.0|1084.0|2315.0||2220.0|1966.0|630.0||4358.0|30.0|300.0|32800.0||9768.0|108.0||3180.0|18.0|20310.0|135.0|180.0|1083.0|669.0|9591.0|37061.0|55725.0|12435.0|37503.0||78635.0|1500.0||87217.0|188275.0|32024.0|2630.0|33356.0|660.0||||36666.0|241.0|2132.0|7878.0|12550.0|132775.0|6900.0|||250.0|2823.0|||
||2011|21986.0|273.0|9001.0|1198.0|2210.0||2180.0|1591.0|700.0||3960.0|30.0|225.0|30725.0||9343.0|98.0||3290.0|24.0|19986.0|170.0|162.0|1083.0|461.0|9306.0|36836.0|53560.0|12090.0|37015.0||80441.0|1500.0||86665.0|167135.0|25379.0|2745.0|32043.0|760.0||||34031.0|226.0|2050.0|8059.0|12610.0|132515.0|6300.0|||240.0|2058.0|||
||2012|20748.0|193.0|8930.0|1111.0|2206.0||1958.0|1478.0|161.0||3840.0|30.0|180.0|26343.0||8728.0|88.0||3730.0|24.0|21065.0|170.0|162.0|1048.0|460.0|8911.0|38625.0|48243.0|5370.0|18885.0||51990.0|1500.0||64882.0|139051.0|23189.0|2620.0|17634.0|725.0||||73153.0|211.0|2116.0|6456.0|12060.0|117139.0|6000.0|||180.0|1882.0|||
||2013|18705.0|391.0|10605.0|1171.0|2778.0||1639.0|743.0|140.0||2460.0|30.0|180.0|26679.0||7301.0|110.0||3922.0|27.0|22480.0|170.0|186.0|1005.0|1160.0|8953.0|36320.0|31208.0|5283.0|18317.0||56849.0|1500.0||57631.0|130384.0|27499.0|1310.0|15693.0|915.0||||60300.0|290.0|1935.0|6087.0|12105.0|163650.0|3936.0|||120.0|1894.0|||
||2014|18770.0|284.0|9251.0|1067.0|1886.0||1767.0|741.0|210.0||2350.0|40.0|120.0|29220.0||6862.0|40.0||4020.0|7.0|23800.0|171.0|152.0|511.0|1427.0|5641.0|40885.0|33573.0|3752.0|21953.0||56306.0|1488.0||49365.0|105595.0|19068.0|831.0|11343.0|820.0||||60483.0|15.0|1331.0|4164.0|11513.0|168789.0|3192.0|||100.0|1762.0||120.0|
||2015|17839.0|281.0|11291.0|892.0|1294.0||1595.0|741.0|210.0||2089.0|30.0|120.0|22545.0||4348.0|40.0||3456.0|6.0|23173.0|169.0|152.0|360.0|1422.0|6102.0|40653.0|40367.0|2041.0|18726.0||48931.0|||47456.0|100174.0|17203.0|842.0|9063.0|790.0||||64413.0|15.0|1188.0|3272.0|9977.0|219004.0|2874.0|9.0||100.0|1667.0||120.0|
||2016|16377.0|229.0|9987.0|817.0|1121.0||1888.0|530.0|140.0||2568.0|30.0|119.0|20927.0||4217.0|20.0||3769.0|6.0|22334.0|164.0|142.0|315.0|1421.0|7000.0|51696.0|43655.0|2189.0|20489.0||47427.0|||37537.0|105908.0|16048.0|626.0|9015.0|778.0||||59836.0|15.0|1132.0|3207.0|7685.0|229931.0|2301.0|9.0||78.0|1232.0||160.0|
||2017|17565.0|122.0|8605.0|470.0|776.0||1408.0|305.0|85.0||1103.0|||15440.0||3327.0|||5648.0|5.0|45828.0|118.0|87.0|282.0|4027.0|10241.0|45235.0|45728.0|1676.0|18602.0||45745.0|||29925.0|93091.0|15300.0|458.0|6307.0|879.0||||53121.0||690.0|2893.0|6579.0|197923.0|1261.0|5.0||78.0|1126.0||150.0|
||2018|17209.0|179.0|8282.0|509.0|731.0||1484.0|300.0|60.0||1386.0|||13031.0||2915.0|||7446.0|6.0|42738.0|170.0|124.0|319.0|5063.0|5110.0|44295.0|46861.0|1568.0|13109.0||49079.0|||26111.0|82526.0|15017.0|610.0|5733.0|934.0||||58190.0||682.0|3072.0|6028.0|108899.0|1526.0|5.0||150.0|1154.0||150.0|
||2019|13372.0|77.0|9429.0|478.0|632.0||1315.0|260.0|60.0||989.0|10.0||8850.0||1756.0|||5866.0|6.0|50544.0|185.0|137.0|332.0|4422.0|9555.0|41661.0|44054.0|1834.0|14384.0||43456.0|||16221.0|61959.0|11378.0|553.0|6238.0|1965.0||||59991.0||409.0|2943.0|4026.0|106587.0|791.0|9.0||150.0|814.0||60.0|
