|||Sütunlar||||||||||||||||||||||
Satırlar|||||||||||||||||||||||||
|||||||||||||||||||||||||
|||Ekilen Alan ve 01.19.21.00.01. (Karanfil, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.02. (Glayöl, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.03. (Gerbera, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.04. (Gypsohilla, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.05. (Kasımpatı (Krizantem), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.06. (Anemon (Manisa Lalesi), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.07. (Lilyum (Zambak), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.08. (Orkide, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.09. (Lale, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.10. (Gül, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.12. (Lisianthus, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.13. (Fresia, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.14. (Şebboy, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.15. (Sümbül, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.16. (İris, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.17. (Statice, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.18. (Solidago (Altınbaşak), Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.19. (Nergis, Kesme) - Metrekare|Ekilen Alan ve 01.19.21.00.99. (Diğer Kesme Çiçek Ve Çiçek Koncaları) - Metrekare|Ekilen Alan ve 01.30.10.01. (Çiçek Soğanları) - Metrekare|Ekilen Alan ve 01.30.10.03.05. (İç Mekan Süs Bitkileri (Oda Bitkileri)) - Metrekare|Ekilen Alan ve 01.30.10.03.06. (Dış Mekan Süs Bitkileri) - Metrekare|
||2012|2150.0||12000.0||3000.0|||||||500.0|||||||||||
||2013|2150.0||11000.0||4000.0|||||||500.0||||||||||82609.0|
||2014|2150.0||11500.0||3500.0|||||||||||||||||71676.0|
||2015|||13000.0||2000.0||||||||||||||||800.0|93793.0|
||2016|||12600.0||2400.0||||||||||||||||985.0|243161.0|
||2017|||15000.0||||||||||||||||||985.0|296861.0|
||2018|||15000.0||||||||||||||||||985.0|296861.0|
||2019|||28000.0||||||||||||||||||7885.0|296861.0|
||2020|||40000.0||||||||||||||||||985.0|296861.0|
||2021|||40000.0||||||||||||||||||980.0|263490.0|
|Balıkesir-10|2011|2020.0||||3000.0||750.0||10.0||||||||||||||
||2012|2000.0||||3000.0||750.0||||||||||||||||
||2013||||||||||3000.0||||||||||255600.0|14200.0|206000.0|
||2014||||||||||3000.0||||||||||287000.0|14200.0|188400.0|
||2015||||||||||||||||||||289000.0|14200.0|190400.0|
||2016||||||||||||||||||||289000.0|14200.0|192500.0|
||2017||||||||||||||||||||289000.0|14200.0|192500.0|
||2018||||||||||||||||||||319000.0|14200.0|197500.0|
||2019||||||||||||||||||||238615.0|3000.0|193072.0|
||2020||||||||||||||||||||265000.0|3000.0|193472.0|
||2021||||||||||||||||||||297000.0|3000.0|191470.0|
|Bartın-74|2013|||||||||||||||||||||500.0|2500.0|
||2014|||||||||||||||||||||500.0|2500.0|
||2016||||||||||||||||||||3000.0|||
||2017||||||||||||||||||||3000.0|||
||2018||||||||||||||||||||5000.0|||
||2019||||||||||||||||||||5000.0|||
||2020||||||||||||||||||||5000.0|||
|Bolu-14|2011|2000.0|1000.0|||900.0||650.0||800.0|||||1000.0|350.0||||||||
||2012|2000.0|1000.0|||900.0||650.0||800.0|||||1000.0|350.0||||||||
||2013|2000.0|1000.0|||900.0||650.0||800.0|||||1000.0|350.0|||||||15480.0|
|Burdur-15|2011|20000.0||||||||||||||||||||||
||2012|21000.0||||||||||||||||||||||
||2013|26000.0||||||||||||||||||||||
||2014|26000.0||||||||||||||||||||||
||2015|26000.0||||||||||||||||||||||
||2016|26000.0||||||||||||||||||||||
||2017|26000.0||||||||||||||||||||||
||2018|26000.0||||||||||||||||||||||
||2019|26000.0||||||||||||||||||||||
||2020|68030.0|||||||||4000.0|||||||||||||
||2021|121430.0|||||||||8000.0||||||6000.0||||6000.0|||
|Bursa-16|2011|500.0|100000.0|||700.0||20000.0||1050.0|5000.0|10000.0|1000.0|30000.0|5050.0|20020.0|||300.0|||||
||2012||100000.0|||||20000.0||6300.0|5000.0|10000.0|1000.0|30100.0|4300.0|20000.0|||800.0|||||
||2013||90000.0|||||30000.0||6300.0|5000.0|10000.0|1000.0|25100.0|4300.0|25000.0|||800.0|||15000.0|2957154.0|
||2014||85000.0|||||35000.0||6450.0|5500.0|9500.0|1000.0|26650.0|3850.0|24000.0|||860.0|||15000.0|3036784.0|
||2015||85000.0|||||35000.0||6483.0|5500.0|9500.0|1000.0|26650.0|3850.0|24000.0|||860.0|||15000.0|2625834.0|
||2016||85000.0|||||35000.0||400.0|5500.0|9500.0|1000.0|26720.0|3700.0|24000.0||||||15000.0|2667424.0|
||2017||85000.0|||||35000.0||350.0|5500.0|9500.0|1000.0|26860.0|3720.0|24000.0||||||15000.0|2685584.0|
||2018||85000.0|||||35000.0||320.0|5500.0|9500.0|1000.0|26830.0|3710.0|24000.0||||||15000.0|2783578.0|
||2019||85000.0|||||35000.0||100.0|5500.0|9500.0|1000.0|36500.0|3600.0|24000.0||||||15000.0|2772684.0|
||2020||25000.0|||||11000.0|2000.0|100.0|401000.0|3000.0||22000.0|10100.0|||||||25000.0|3843227.0|
||2021||30000.0|||||4500.0|||432500.0|20000.0||40000.0|12000.0|||||8000.0||47500.0|4304049.0|
|Denizli-20|2013|||||||||||||||||||||1200.0|115424.0|
||2014|||||||||||||||||||||3700.0|118554.0|
||2015|||||||||||||||||||||2775.0|114154.0|
||2016|||||||||||||||||||||2775.0|114154.0|
||2017|||||||||||||||||||||2775.0|114154.0|
||2018|||||||||||||||||||||2775.0|114146.0|
||2019|||||||||||||||||||||2775.0|114146.0|
||2020|||||||||||||||||||||2775.0|114146.0|
||2021|4242.0||||||||||||||||||||2925.0|115796.0|
|Düzce-81|2011||30.0|50.0||100.0|||||20.0||100.0|100.0||||||100.0||||
||2012||30.0|50.0||100.0|||||20.0||100.0|50.0||||||100.0||||
||2013||30.0|50.0||100.0|||||20.0||100.0|50.0||||||100.0|100.0|300.0|175200.0|
||2014|||||20.0|||||20.0|||50.0||||||730.0|100.0||316687.0|
||2015|||||20.0|||||20.0|||50.0||||||730.0|100.0||317087.0|
||2016|||||20.0|||||20.0|||50.0||||||730.0|100.0||409541.0|
||2017|||||20.0|||||20.0|||50.0||||||730.0|100.0||408500.0|
||2018|||||20.0|||||20.0|||50.0||||||730.0|100.0||408400.0|
||2019|||||25.0|||||18.0|||49.0||||||740.0|102.0||408910.0|
||2020||||||||||||||||||||||665000.0|
||2021||||||||||||||||||||||583000.0|
|Edirne-22|2013||||||||||||||||||||||2500000.0|
||2014||||||||||||||||||||||2500000.0|
||2015||||||||||||||||||||||2500000.0|
||2016||||||||||||||||||||||2500000.0|
||2017||||||||||||||||||||||2500000.0|
||2018||||||||||||||||||||||2500000.0|
||2019||||||||||||||||||||||2500000.0|
||2020||||||||||||||||||||||2500000.0|
||2021||||||||||||||||||||||2500000.0|
|Elazığ-23|2011|620.0|5.0|||640.0|5.0|20.0||50.0|270.0|20.0||15.0|30.0|10.0|||50.0|8860.0||||
||2012|622.0|4.0|||610.0|6.0|25.0||52.0|260.0|15.0||18.0|27.0|12.0|||45.0|8870.0||||
||2013|||||500.0||||||||||||||||8000.0|130000.0|
||2014|||||||||||||||||||||8010.0|130250.0|
||2015|||||||||||||||||||||8010.0|130250.0|
||2016||||||||||||||||||||||185681.0|
||2017||||||||||||||||||||||155681.0|
||2018||||||||||||||||||||4000.0||117000.0|
||2019||||||||||||||||||||4500.0||150000.0|
||2020||||||||||||||||||||||152000.0|
||2021||||||||||||||||||||||152000.0|
|Erzurum-25|2013||||||||||||||||||||||2000.0|
||2014||||||||||||||||||||||2000.0|
||2015||||||||||||||||||||||16900.0|
||2016||||||||||||||||||||||16900.0|
||2017||||||||||||||||||||||16900.0|
||2018||||||||||||||||||||||16900.0|
||2019||||||||||||||||||||||16900.0|
||2020||||||||||||||||||||||16900.0|
||2021||||||||||||||||||||||16900.0|
|Eskişehir-26|2013||||||||||||||||||||150.0|600.0|39756.0|
||2014||||||||||||||||||||150.0|600.0|47756.0|
||2015||||||||||||||||||||50.0|600.0|33257.0|
||2016||||||||||||||||||||50.0|600.0|33257.0|
||2017||||||||||||||||||||50.0|250.0|61300.0|
||2018||||||||||||||||||||50.0|250.0|61300.0|
||2019||||||||||||||||||||50.0|5700.0|379156.0|
||2020||||||||||||||||||||50.0|7700.0|53011.0|
||2021|||||||||||||||||||||4200.0|35452.0|
|Giresun-28|2013||||||||||||||||||||||1150.0|
||2014||||||||||||||||||||||1300.0|
||2015||||||||||||||||||||||1400.0|
||2016||||||||||||||||||||||1400.0|
||2017||||||||||||||||||||||1400.0|
||2018||||||||||||||||||||||1400.0|
||2019||||||||||||||||||||||1500.0|
||2020||||||||||||||||||||||1600.0|
||2021||||||||||||||||||||||2200.0|
|Hatay-31|2011|150.0|500.0||||||||20000.0|||||||||||||
||2012|150.0|500.0||||||||22000.0|||||||||||||
||2013|150.0|||||||||22000.0|||||||||||46076.0|85000.0|
||2014||||||||||2000.0|||||||||||13776.0|76600.0|
||2015||||||||||2000.0|||||||||||9600.0|20285.0|
||2016||||||||||2000.0|||||||||||9600.0|20285.0|
||2017||||||||||2000.0|||||||||||9600.0|20285.0|
||2018|||||||||||||||||||||9600.0|20285.0|
||2019|||||||||||||||||||||9600.0|20600.0|
||2020|||||||||||||||||||||9600.0|140600.0|
||2021||||||||||2200.0|||||||||||9600.0|140600.0|
|Isparta-32|2011|426000.0||||3900.0||||||700.0|||||2000.0|||100.0||||
||2012|444000.0||||5900.0||||||2400.0|||||1000.0|||1000.0||||
||2013|465000.0|3000.0|||15000.0|||||||||||1500.0|||1000.0||||
||2014|502000.0||||5000.0|||||||||||600.0|||900.0||||
||2015|514000.0||||||||||17000.0||||||||||||
||2016|552000.0||||||||||||||||||||||
||2017|633000.0||||||||||||||||||||||
||2018|646000.0||||||||||||||||||||||
||2019|769000.0||||||||||||||||||||||
||2020|868000.0||||||||||||||||||||||
||2021|1785000.0|||||||||7800.0|||||||||||||
|İstanbul-34|2011|2500.0|72700.0|14500.0|12000.0|12570.0|4000.0|120100.0|8300.0|22000.0|1560.0|2300.0|4940.0|4000.0|11000.0|5500.0|||15500.0|16000.0||||
||2012|2500.0|70700.0|20500.0|12500.0|10670.0|4000.0|98800.0|8300.0|23500.0|560.0|2300.0|4500.0|3800.0|13250.0|2000.0|||13000.0|16000.0||||
||2013|1750.0|10700.0|17300.0|13750.0|9200.0|3400.0|89650.0|6800.0|11650.0|500.0|1900.0|4600.0|1900.0|6600.0|1150.0|||2150.0|14000.0|30000.0|9300.0|259700.0|
||2014|6500.0|25700.0|17000.0|12800.0|5900.0|6400.0|89300.0|7100.0|11650.0|6500.0|2300.0|1500.0|5300.0|7000.0|650.0||500.0|10150.0|14250.0|22000.0||275400.0|
||2015|6500.0|18700.0|17000.0|12300.0|16490.0|6400.0|93850.0|7250.0|13650.0|5000.0|2300.0|6000.0|4800.0|7000.0|650.0|||10150.0|14250.0|22000.0||75288.0|
||2016|6500.0|22700.0|20000.0|18300.0|68400.0|6400.0|147050.0|7250.0|7500.0|5000.0|2300.0|6000.0|55073.0|7000.0|650.0|||150.0|14250.0|6000.0|6000.0|108288.0|
||2017|6500.0|22700.0|20000.0|18300.0|68400.0|6400.0|147050.0|7250.0|7500.0|5000.0|2300.0|6000.0|55073.0|7000.0|650.0|||150.0|14250.0|6000.0|3000.0|111288.0|
||2018|6500.0|16700.0|20000.0|18300.0|76000.0|6400.0|139300.0|7250.0|7500.0|5000.0|2300.0|1500.0|53800.0|1500.0|||||14250.0|7000.0|20000.0|151648.0|
||2019|6500.0|16700.0|20000.0|18300.0|76100.0|6400.0|139200.0|7250.0|2500.0|5000.0|2300.0|1500.0|53800.0|10500.0|3000.0|||14000.0|14250.0|7000.0|3000.0|173648.0|
||2020|6500.0|16700.0|20000.0|18300.0|77050.0|6400.0|139250.0|2500.0|2500.0|5000.0|2300.0|1500.0|54800.0|10500.0|3000.0|||7000.0|9614.0||3000.0|172648.0|
||2021|6500.0|16700.0|20000.0|18300.0|67930.0|6400.0|139250.0|2700.0|1500.0|5000.0|2300.0|1500.0|54820.0|6500.0|1500.0|||2500.0|9614.0||3000.0|171324.0|
|İzmir-35|2011|1595826.0|42450.0|186454.0|17500.0|349204.0||338990.0|||852000.0|23550.0|73870.0|13200.0|29000.0|||1000.0|415000.0|51150.0||||
||2012|1641030.0|167590.0|192350.0|17500.0|350800.0||533450.0|||856000.0|43050.0|68020.0|15400.0|29000.0|||1000.0|415000.0|71100.0||||
||2013|1552055.0|131450.0|172010.0|16500.0|492460.0||332240.0|||866000.0|40100.0|68760.0|10800.0|24000.0||25000.0|1000.0|319000.0|139300.0|54040.0|400000.0|6024600.0|
||2014|1567353.0|216000.0|183577.0|14500.0|519210.0||249500.0|||892000.0|45300.0|71280.0|10300.0|30000.0||25000.0|1000.0|414000.0|149650.0|54040.0|399000.0|9057100.0|
||2015|1596353.0|424000.0|193577.0|14500.0|514710.0||536000.0|||903000.0|56300.0|69280.0|10800.0|28000.0||25000.0|3000.0|416000.0|149650.0|840.0|351100.0|9054775.0|
